Time,ORP,Experiment
02:25:13,210,Low Seismicity
02:25:15,210,Low Seismicity
02:25:17,211,Low Seismicity
02:25:19,212,Low Seismicity
02:25:21,212,Low Seismicity
02:25:23,212,Low Seismicity
02:25:25,211,Low Seismicity
02:25:27,209,Low Seismicity
02:25:29,208,Low Seismicity
02:25:31,209,Low Seismicity
02:25:33,208,Low Seismicity
02:25:35,208,Low Seismicity
02:25:37,210,Low Seismicity
02:25:39,209,Low Seismicity
02:25:41,210,Low Seismicity
02:25:43,210,Low Seismicity
02:25:45,212,Low Seismicity
02:25:47,212,Low Seismicity
02:25:49,212,Low Seismicity
02:25:51,213,Low Seismicity
02:25:53,211,Low Seismicity
02:25:55,211,Low Seismicity
02:25:57,211,Low Seismicity
02:25:59,210,Low Seismicity
02:26:01,209,Low Seismicity
02:26:03,211,Low Seismicity
02:26:05,210,Low Seismicity
02:26:07,211,Low Seismicity
02:26:09,211,Low Seismicity
02:26:11,211,Low Seismicity
02:26:13,212,Low Seismicity
02:26:15,211,Low Seismicity
02:26:17,210,Low Seismicity
02:26:19,210,Low Seismicity
02:26:21,211,Low Seismicity
02:26:23,210,Low Seismicity
02:26:25,210,Low Seismicity
02:26:27,210,Low Seismicity
02:26:29,209,Low Seismicity
02:26:31,208,Low Seismicity
02:26:33,211,Low Seismicity
02:26:35,212,Low Seismicity
02:26:37,209,Low Seismicity
02:26:39,208,Low Seismicity
02:26:41,208,Low Seismicity
02:26:43,207,Low Seismicity
02:26:45,206,Low Seismicity
02:26:47,206,Low Seismicity
02:26:49,206,Low Seismicity
02:26:51,206,Low Seismicity
02:26:53,206,Low Seismicity
02:26:55,208,Low Seismicity
02:26:57,208,Low Seismicity
02:26:59,208,Low Seismicity
02:27:01,207,Low Seismicity
02:27:03,207,Low Seismicity
02:27:05,207,Low Seismicity
02:27:07,206,Low Seismicity
02:27:09,205,Low Seismicity
02:27:11,205,Low Seismicity
02:27:13,205,Low Seismicity
02:27:15,205,Low Seismicity
02:27:17,204,Low Seismicity
02:27:19,205,Low Seismicity
02:27:21,204,Low Seismicity
02:27:23,204,Low Seismicity
02:27:25,205,Low Seismicity
02:27:27,205,Low Seismicity
02:27:29,206,Low Seismicity
02:27:31,207,Low Seismicity
02:27:33,207,Low Seismicity
02:27:35,210,Low Seismicity
02:27:37,209,Low Seismicity
02:27:39,209,Low Seismicity
02:27:41,208,Low Seismicity
02:27:43,207,Low Seismicity
02:27:45,208,Low Seismicity
02:27:47,208,Low Seismicity
02:27:49,209,Low Seismicity
02:27:51,208,Low Seismicity
02:27:53,209,Low Seismicity
02:27:55,210,Low Seismicity
02:27:57,210,Low Seismicity
02:27:59,209,Low Seismicity
02:28:01,209,Low Seismicity
02:28:03,208,Low Seismicity
02:28:05,208,Low Seismicity
02:28:07,207,Low Seismicity
02:28:09,207,Low Seismicity
02:28:11,206,Low Seismicity
02:28:13,206,Low Seismicity
02:28:15,206,Low Seismicity
02:28:17,207,Low Seismicity
02:28:19,206,Low Seismicity
02:28:21,206,Low Seismicity
02:28:23,205,Low Seismicity
02:28:25,206,Low Seismicity
02:28:27,206,Low Seismicity
02:28:29,206,Low Seismicity
02:28:31,208,Low Seismicity
02:28:33,208,Low Seismicity
02:28:35,208,Low Seismicity
02:28:37,206,Low Seismicity
02:28:39,206,Low Seismicity
02:28:41,207,Low Seismicity
02:28:43,207,Low Seismicity
02:28:45,207,Low Seismicity
02:28:47,206,Low Seismicity
02:28:49,206,Low Seismicity
02:28:51,207,Low Seismicity
02:28:53,207,Low Seismicity
02:28:55,206,Low Seismicity
02:28:57,206,Low Seismicity
02:28:59,210,Low Seismicity
02:29:01,209,Low Seismicity
02:29:03,206,Low Seismicity
02:29:05,206,Low Seismicity
02:29:07,206,Low Seismicity
02:29:09,209,Low Seismicity
02:29:11,209,Low Seismicity
02:29:13,209,Low Seismicity
02:29:15,210,Low Seismicity
02:29:17,211,Low Seismicity
02:29:19,209,Low Seismicity
02:29:21,208,Low Seismicity
02:29:23,208,Low Seismicity
02:29:25,207,Low Seismicity
02:29:27,207,Low Seismicity
02:29:29,206,Low Seismicity
02:29:31,206,Low Seismicity
02:29:33,208,Low Seismicity
02:29:35,207,Low Seismicity
02:29:37,208,Low Seismicity
02:29:39,208,Low Seismicity
02:29:41,208,Low Seismicity
02:29:43,208,Low Seismicity
02:29:45,208,Low Seismicity
02:29:47,207,Low Seismicity
02:29:49,208,Low Seismicity
02:29:51,208,Low Seismicity
02:29:53,207,Low Seismicity
02:29:55,208,Low Seismicity
02:29:57,208,Low Seismicity
02:29:59,208,Low Seismicity
02:30:01,209,Low Seismicity
02:30:03,209,Low Seismicity
02:30:05,208,Low Seismicity
02:30:07,209,Low Seismicity
02:30:09,210,Low Seismicity
02:30:11,211,Low Seismicity
02:30:13,212,Low Seismicity
02:30:15,212,Low Seismicity
02:30:17,212,Low Seismicity
02:30:19,212,Low Seismicity
02:30:21,212,Low Seismicity
02:30:23,212,Low Seismicity
02:30:25,213,Low Seismicity
02:30:27,212,Low Seismicity
02:30:29,213,Low Seismicity
02:30:31,213,Low Seismicity
02:30:33,212,Low Seismicity
02:30:35,213,Low Seismicity
02:30:37,212,Low Seismicity
02:30:39,212,Low Seismicity
02:30:41,212,Low Seismicity
02:30:43,212,Low Seismicity
02:30:45,212,Low Seismicity
02:30:47,212,Low Seismicity
02:30:49,213,Low Seismicity
02:30:51,213,Low Seismicity
02:30:53,213,Low Seismicity
02:30:55,213,Low Seismicity
02:30:57,214,Low Seismicity
02:30:59,213,Low Seismicity
02:31:01,213,Low Seismicity
02:31:03,212,Low Seismicity
02:31:05,212,Low Seismicity
02:31:07,212,Low Seismicity
02:31:09,212,Low Seismicity
02:31:11,213,Low Seismicity
02:31:13,212,Low Seismicity
02:31:15,212,Low Seismicity
02:31:17,211,Low Seismicity
02:31:19,211,Low Seismicity
02:31:21,211,Low Seismicity
02:31:23,210,Low Seismicity
02:31:25,212,Low Seismicity
02:31:27,212,Low Seismicity
02:31:29,212,Low Seismicity
02:31:31,212,Low Seismicity
02:31:33,213,Low Seismicity
02:31:35,213,Low Seismicity
02:31:37,212,Low Seismicity
02:31:39,213,Low Seismicity
02:31:41,213,Low Seismicity
02:31:43,213,Low Seismicity
02:31:45,213,Low Seismicity
02:31:47,213,Low Seismicity
02:31:49,213,Low Seismicity
02:31:51,213,Low Seismicity
02:31:53,214,Low Seismicity
02:31:55,215,Low Seismicity
02:31:57,215,Low Seismicity
02:31:59,215,Low Seismicity
02:32:01,215,Low Seismicity
02:32:03,213,Low Seismicity
02:32:05,212,Low Seismicity
02:32:07,212,Low Seismicity
02:32:09,213,Low Seismicity
02:32:11,213,Low Seismicity
02:32:13,214,Low Seismicity
02:32:15,213,Low Seismicity
02:32:17,213,Low Seismicity
02:32:19,212,Low Seismicity
02:32:21,212,Low Seismicity
02:32:23,212,Low Seismicity
02:32:25,214,Low Seismicity
02:32:27,216,Low Seismicity
02:32:29,215,Low Seismicity
02:32:31,216,Low Seismicity
02:32:33,216,Low Seismicity
02:32:35,215,Low Seismicity
02:32:37,215,Low Seismicity
02:32:39,215,Low Seismicity
02:32:41,216,Low Seismicity
02:32:43,213,Low Seismicity
02:32:45,213,Low Seismicity
02:32:47,212,Low Seismicity
02:32:49,214,Low Seismicity
02:32:51,213,Low Seismicity
02:32:53,212,Low Seismicity
02:32:55,211,Low Seismicity
02:32:57,211,Low Seismicity
02:32:59,213,Low Seismicity
02:33:01,211,Low Seismicity
02:33:03,210,Low Seismicity
02:33:05,210,Low Seismicity
02:33:07,211,Low Seismicity
02:33:09,211,Low Seismicity
02:33:11,212,Low Seismicity
02:33:13,212,Low Seismicity
02:33:15,211,Low Seismicity
02:33:17,210,Low Seismicity
02:33:19,210,Low Seismicity
02:33:21,209,Low Seismicity
02:33:23,209,Low Seismicity
02:33:25,208,Low Seismicity
02:33:27,207,Low Seismicity
02:33:29,208,Low Seismicity
02:33:31,209,Low Seismicity
02:33:33,211,Low Seismicity
02:33:35,211,Low Seismicity
02:33:37,212,Low Seismicity
02:33:39,211,Low Seismicity
02:33:41,213,Low Seismicity
02:33:43,214,Low Seismicity
02:33:45,214,Low Seismicity
02:33:47,212,Low Seismicity
02:33:49,211,Low Seismicity
02:33:51,210,Low Seismicity
02:33:53,212,Low Seismicity
02:33:55,212,Low Seismicity
02:33:57,210,Low Seismicity
02:33:59,210,Low Seismicity
02:34:01,209,Low Seismicity
02:34:03,209,Low Seismicity
02:34:05,209,Low Seismicity
02:34:07,209,Low Seismicity
02:34:09,208,Low Seismicity
02:34:11,209,Low Seismicity
02:34:13,208,Low Seismicity
02:34:15,208,Low Seismicity
02:34:17,208,Low Seismicity
02:34:19,208,Low Seismicity
02:34:21,210,Low Seismicity
02:34:23,210,Low Seismicity
02:34:25,210,Low Seismicity
02:34:27,209,Low Seismicity
02:34:29,211,Low Seismicity
02:34:31,211,Low Seismicity
02:34:33,210,Low Seismicity
02:34:35,210,Low Seismicity
02:34:37,209,Low Seismicity
02:34:39,210,Low Seismicity
02:34:41,209,Low Seismicity
02:34:43,208,Low Seismicity
02:34:45,208,Low Seismicity
02:34:47,208,Low Seismicity
02:34:49,209,Low Seismicity
02:34:51,209,Low Seismicity
02:34:53,209,Low Seismicity
02:34:55,209,Low Seismicity
02:34:57,210,Low Seismicity
02:34:59,209,Low Seismicity
02:35:01,210,Low Seismicity
02:35:03,209,Low Seismicity
02:35:05,209,Low Seismicity
02:35:07,210,Low Seismicity
02:35:09,211,Low Seismicity
02:35:11,212,Low Seismicity
02:35:13,213,Low Seismicity
02:35:15,214,Low Seismicity
02:35:17,213,Low Seismicity
02:35:19,214,Low Seismicity
02:35:21,213,Low Seismicity
02:35:23,212,Low Seismicity
02:35:25,211,Low Seismicity
02:35:27,211,Low Seismicity
02:35:29,211,Low Seismicity
02:35:31,214,Low Seismicity
02:35:33,215,Low Seismicity
02:35:35,213,Low Seismicity
02:35:37,215,Low Seismicity
02:35:39,215,Low Seismicity
02:35:41,215,Low Seismicity
02:35:43,216,Low Seismicity
02:35:45,214,Low Seismicity
02:35:47,214,Low Seismicity
02:35:49,215,Low Seismicity
02:35:51,216,Low Seismicity
02:35:53,216,Low Seismicity
02:35:55,215,Low Seismicity
02:35:57,213,Low Seismicity
02:35:59,213,Low Seismicity
02:36:01,213,Low Seismicity
02:36:03,214,Low Seismicity
02:36:05,214,Low Seismicity
02:36:07,214,Low Seismicity
02:36:09,214,Low Seismicity
02:36:11,213,Low Seismicity
02:36:13,213,Low Seismicity
02:36:15,216,Low Seismicity
02:36:17,213,Low Seismicity
02:36:19,212,Low Seismicity
02:36:21,215,Low Seismicity
02:36:23,215,Low Seismicity
02:36:25,214,Low Seismicity
02:36:27,212,Low Seismicity
02:36:29,211,Low Seismicity
02:36:31,211,Low Seismicity
02:36:33,212,Low Seismicity
02:36:35,212,Low Seismicity
02:36:37,212,Low Seismicity
02:36:39,212,Low Seismicity
02:36:41,211,Low Seismicity
02:36:43,212,Low Seismicity
02:36:45,213,Low Seismicity
02:36:47,212,Low Seismicity
02:36:49,214,Low Seismicity
02:36:51,214,Low Seismicity
02:36:53,213,Low Seismicity
02:36:55,212,Low Seismicity
02:36:57,212,Low Seismicity
02:36:59,214,Low Seismicity
02:37:01,212,Low Seismicity
02:37:03,213,Low Seismicity
02:37:05,210,Low Seismicity
02:37:07,210,Low Seismicity
02:37:09,210,Low Seismicity
02:37:11,211,Low Seismicity
02:37:13,210,Low Seismicity
02:37:15,209,Low Seismicity
02:37:17,209,Low Seismicity
02:37:19,208,Low Seismicity
02:37:21,209,Low Seismicity
02:37:23,209,Low Seismicity
02:37:25,208,Low Seismicity
02:37:27,208,Low Seismicity
02:37:29,208,Low Seismicity
02:37:31,209,Low Seismicity
02:37:33,212,Low Seismicity
02:37:35,210,Low Seismicity
02:37:37,210,Low Seismicity
02:37:39,209,Low Seismicity
02:37:41,210,Low Seismicity
02:37:43,210,Low Seismicity
02:37:45,211,Low Seismicity
02:37:47,212,Low Seismicity
02:37:49,212,Low Seismicity
02:37:51,214,Low Seismicity
02:37:53,217,Low Seismicity
02:37:55,215,Low Seismicity
02:37:57,214,Low Seismicity
02:37:59,213,Low Seismicity
02:38:01,212,Low Seismicity
02:38:03,213,Low Seismicity
02:38:05,213,Low Seismicity
02:38:07,213,Low Seismicity
02:38:09,216,Low Seismicity
02:38:11,220,Low Seismicity
02:38:13,220,Low Seismicity
02:38:15,218,Low Seismicity
02:38:17,218,Low Seismicity
02:38:19,214,Low Seismicity
02:38:21,212,Low Seismicity
02:38:23,212,Low Seismicity
02:38:25,212,Low Seismicity
02:38:27,215,Low Seismicity
02:38:29,215,Low Seismicity
02:38:31,214,Low Seismicity
02:38:33,215,Low Seismicity
02:38:35,214,Low Seismicity
02:38:37,214,Low Seismicity
02:38:39,214,Low Seismicity
02:38:41,214,Low Seismicity
02:38:43,214,Low Seismicity
02:38:45,214,Low Seismicity
02:38:47,214,Low Seismicity
02:38:49,216,Low Seismicity
02:38:51,217,Low Seismicity
02:38:53,216,Low Seismicity
02:38:55,214,Low Seismicity
02:38:57,214,Low Seismicity
02:38:59,213,Low Seismicity
02:39:01,212,Low Seismicity
02:39:03,213,Low Seismicity
02:39:05,213,Low Seismicity
02:39:07,214,Low Seismicity
02:39:09,214,Low Seismicity
02:39:11,212,Low Seismicity
02:39:13,212,Low Seismicity
02:39:15,212,Low Seismicity
02:39:17,211,Low Seismicity
02:39:19,212,Low Seismicity
02:39:21,211,Low Seismicity
02:39:23,210,Low Seismicity
02:39:25,208,Low Seismicity
02:39:27,209,Low Seismicity
02:39:29,209,Low Seismicity
02:39:31,210,Low Seismicity
02:39:33,212,Low Seismicity
02:39:35,212,Low Seismicity
02:39:37,212,Low Seismicity
02:39:39,211,Low Seismicity
02:39:41,211,Low Seismicity
02:39:43,210,Low Seismicity
02:39:45,212,Low Seismicity
02:39:47,213,Low Seismicity
02:39:49,214,Low Seismicity
02:39:51,216,Low Seismicity
02:39:53,216,Low Seismicity
02:39:55,215,Low Seismicity
02:39:57,212,Low Seismicity
02:39:59,212,Low Seismicity
02:40:01,211,Low Seismicity
02:40:03,209,Low Seismicity
02:40:05,211,Low Seismicity
02:40:07,211,Low Seismicity
02:40:09,211,Low Seismicity
02:40:11,211,Low Seismicity
02:40:13,211,Low Seismicity
02:40:15,213,Low Seismicity
02:40:17,213,Low Seismicity
02:40:19,212,Low Seismicity
02:40:21,211,Low Seismicity
02:40:23,212,Low Seismicity
02:40:25,212,Low Seismicity
02:40:27,213,Low Seismicity
02:40:29,212,Low Seismicity
02:40:31,211,Low Seismicity
02:40:33,211,Low Seismicity
02:40:35,211,Low Seismicity
02:40:37,211,Low Seismicity
02:40:39,210,Low Seismicity
02:40:41,211,Low Seismicity
02:40:43,212,Low Seismicity
02:40:45,213,Low Seismicity
02:40:47,213,Low Seismicity
02:40:49,210,Low Seismicity
02:40:51,211,Low Seismicity
02:40:53,212,Low Seismicity
02:40:55,212,Low Seismicity
02:40:57,211,Low Seismicity
02:40:59,210,Low Seismicity
02:41:01,211,Low Seismicity
02:41:03,211,Low Seismicity
02:41:05,211,Low Seismicity
02:41:07,210,Low Seismicity
02:41:09,212,Low Seismicity
02:41:11,212,Low Seismicity
02:41:13,211,Low Seismicity
02:41:15,211,Low Seismicity
02:41:17,210,Low Seismicity
02:41:19,210,Low Seismicity
02:41:21,210,Low Seismicity
02:41:23,209,Low Seismicity
02:41:25,208,Low Seismicity
02:41:27,207,Low Seismicity
02:41:29,209,Low Seismicity
02:41:31,208,Low Seismicity
02:41:33,208,Low Seismicity
02:41:35,208,Low Seismicity
02:41:37,209,Low Seismicity
02:41:39,209,Low Seismicity
02:41:41,210,Low Seismicity
02:41:43,211,Low Seismicity
02:41:45,212,Low Seismicity
02:41:47,211,Low Seismicity
02:41:49,211,Low Seismicity
02:41:51,211,Low Seismicity
02:41:53,211,Low Seismicity
02:41:55,212,Low Seismicity
02:41:57,214,Low Seismicity
02:41:59,214,Low Seismicity
02:42:01,212,Low Seismicity
02:42:03,211,Low Seismicity
02:42:05,212,Low Seismicity
02:42:07,212,Low Seismicity
02:42:09,212,Low Seismicity
02:42:11,212,Low Seismicity
02:42:13,212,Low Seismicity
02:42:15,213,Low Seismicity
02:42:17,214,Low Seismicity
02:42:19,214,Low Seismicity
02:42:21,215,Low Seismicity
02:42:23,213,Low Seismicity
02:42:25,214,Low Seismicity
02:42:27,215,Low Seismicity
02:42:29,216,Low Seismicity
02:42:31,217,Low Seismicity
02:42:33,215,Low Seismicity
02:42:35,217,Low Seismicity
02:42:37,215,Low Seismicity
02:42:39,213,Low Seismicity
02:42:41,213,Low Seismicity
02:42:43,212,Low Seismicity
02:42:45,214,Low Seismicity
02:42:47,216,Low Seismicity
02:42:49,217,Low Seismicity
02:42:51,217,Low Seismicity
02:42:53,218,Low Seismicity
02:42:55,217,Low Seismicity
02:42:57,216,Low Seismicity
02:42:59,218,Low Seismicity
02:43:01,217,Low Seismicity
02:43:03,216,Low Seismicity
02:43:05,215,Low Seismicity
02:43:07,212,Low Seismicity
02:43:09,211,Low Seismicity
02:43:11,210,Low Seismicity
02:43:13,210,Low Seismicity
02:43:15,210,Low Seismicity
02:43:17,209,Low Seismicity
02:43:19,208,Low Seismicity
02:43:21,211,Low Seismicity
02:43:23,211,Low Seismicity
02:43:25,212,Low Seismicity
02:43:27,211,Low Seismicity
02:43:29,210,Low Seismicity
02:43:31,209,Low Seismicity
02:43:33,210,Low Seismicity
02:43:35,210,Low Seismicity
02:43:37,209,Low Seismicity
02:43:39,208,Low Seismicity
02:43:41,208,Low Seismicity
02:43:43,207,Low Seismicity
02:43:45,206,Low Seismicity
02:43:47,206,Low Seismicity
02:43:49,205,Low Seismicity
02:43:51,206,Low Seismicity
02:43:53,206,Low Seismicity
02:43:55,207,Low Seismicity
02:43:57,208,Low Seismicity
02:43:59,211,Low Seismicity
02:44:01,210,Low Seismicity
02:44:03,212,Low Seismicity
02:44:05,211,Low Seismicity
02:44:07,211,Low Seismicity
02:44:09,210,Low Seismicity
02:44:11,209,Low Seismicity
02:44:13,208,Low Seismicity
02:44:15,209,Low Seismicity
02:44:17,208,Low Seismicity
02:44:19,209,Low Seismicity
02:44:21,209,Low Seismicity
02:44:23,208,Low Seismicity
02:44:25,208,Low Seismicity
02:44:27,209,Low Seismicity
02:44:29,208,Low Seismicity
02:44:31,208,Low Seismicity
02:44:33,208,Low Seismicity
02:44:35,208,Low Seismicity
02:44:37,210,Low Seismicity
02:44:39,210,Low Seismicity
02:44:41,210,Low Seismicity
02:44:43,210,Low Seismicity
02:44:45,211,Low Seismicity
02:44:47,212,Low Seismicity
02:44:49,212,Low Seismicity
02:44:51,214,Low Seismicity
02:44:53,214,Low Seismicity
02:44:55,215,Low Seismicity
02:44:57,216,Low Seismicity
02:44:59,215,Low Seismicity
02:45:01,214,Low Seismicity
02:45:03,214,Low Seismicity
02:45:05,216,Low Seismicity
02:45:07,215,Low Seismicity
02:45:09,215,Low Seismicity
02:45:11,216,Low Seismicity
02:45:13,213,Low Seismicity
02:45:15,215,Low Seismicity
02:45:17,215,Low Seismicity
02:45:19,217,Low Seismicity
02:45:21,216,Low Seismicity
02:45:23,217,Low Seismicity
02:45:25,218,Low Seismicity
02:45:27,218,Low Seismicity
02:45:29,218,Low Seismicity
02:45:31,217,Low Seismicity
02:45:33,217,Low Seismicity
02:45:35,216,Low Seismicity
02:45:37,216,Low Seismicity
02:45:39,217,Low Seismicity
02:45:41,217,Low Seismicity
02:45:43,216,Low Seismicity
02:45:45,214,Low Seismicity
02:45:47,214,Low Seismicity
02:45:49,213,Low Seismicity
02:45:51,214,Low Seismicity
02:45:53,216,Low Seismicity
02:45:55,213,Low Seismicity
02:45:57,214,Low Seismicity
02:45:59,215,Low Seismicity
02:46:01,217,Low Seismicity
02:46:03,214,Low Seismicity
02:46:05,215,Low Seismicity
02:46:07,217,Low Seismicity
02:46:09,219,Low Seismicity
02:46:11,222,Low Seismicity
02:46:13,224,Low Seismicity
02:46:15,224,Low Seismicity
02:46:17,219,Low Seismicity
02:46:19,215,Low Seismicity
02:46:21,214,Low Seismicity
02:46:23,215,Low Seismicity
02:46:25,215,Low Seismicity
02:46:27,216,Low Seismicity
02:46:29,218,Low Seismicity
02:46:31,219,Low Seismicity
02:46:33,217,Low Seismicity
02:46:35,216,Low Seismicity
02:46:37,216,Low Seismicity
02:46:39,215,Low Seismicity
02:46:41,213,Low Seismicity
02:46:43,212,Low Seismicity
02:46:45,211,Low Seismicity
02:46:47,211,Low Seismicity
02:46:49,210,Low Seismicity
02:46:51,210,Low Seismicity
02:46:53,212,Low Seismicity
02:46:55,212,Low Seismicity
02:46:57,211,Low Seismicity
02:46:59,211,Low Seismicity
02:47:01,210,Low Seismicity
02:47:03,211,Low Seismicity
02:47:05,209,Low Seismicity
02:47:07,208,Low Seismicity
02:47:09,211,Low Seismicity
02:47:11,211,Low Seismicity
02:47:13,211,Low Seismicity
02:47:15,211,Low Seismicity
02:47:17,214,Low Seismicity
02:47:19,216,Low Seismicity
02:47:21,215,Low Seismicity
02:47:23,213,Low Seismicity
02:47:25,212,Low Seismicity
02:47:27,212,Low Seismicity
02:47:29,209,Low Seismicity
02:47:31,208,Low Seismicity
02:47:33,211,Low Seismicity
02:47:35,213,Low Seismicity
02:47:37,212,Low Seismicity
02:47:39,209,Low Seismicity
02:47:41,208,Low Seismicity
02:47:43,208,Low Seismicity
02:47:45,207,Low Seismicity
02:47:47,206,Low Seismicity
02:47:49,208,Low Seismicity
02:47:51,210,Low Seismicity
02:47:53,213,Low Seismicity
02:47:55,209,Low Seismicity
02:47:57,209,Low Seismicity
02:47:59,210,Low Seismicity
02:48:01,210,Low Seismicity
02:48:03,211,Low Seismicity
02:48:05,213,Low Seismicity
02:48:07,213,Low Seismicity
02:48:09,213,Low Seismicity
02:48:11,211,Low Seismicity
02:48:13,214,Low Seismicity
02:48:15,216,Low Seismicity
02:48:17,214,Low Seismicity
02:48:19,211,Low Seismicity
02:48:21,209,Low Seismicity
02:48:23,209,Low Seismicity
02:48:25,209,Low Seismicity
02:48:27,209,Low Seismicity
02:48:29,209,Low Seismicity
02:48:31,210,Low Seismicity
02:48:33,210,Low Seismicity
02:48:35,209,Low Seismicity
02:48:37,211,Low Seismicity
02:48:39,212,Low Seismicity
02:48:41,213,Low Seismicity
02:48:43,213,Low Seismicity
02:48:45,212,Low Seismicity
02:48:47,211,Low Seismicity
02:48:49,208,Low Seismicity
02:48:51,208,Low Seismicity
02:48:53,211,Low Seismicity
02:48:55,210,Low Seismicity
02:48:57,210,Low Seismicity
02:48:59,208,Low Seismicity
02:49:01,207,Low Seismicity
02:49:03,206,Low Seismicity
02:49:05,206,Low Seismicity
02:49:07,205,Low Seismicity
02:49:09,203,Low Seismicity
02:49:11,205,Low Seismicity
02:49:13,204,Low Seismicity
02:49:15,205,Low Seismicity
02:49:17,205,Low Seismicity
02:49:19,207,Low Seismicity
02:49:21,207,Low Seismicity
02:49:23,213,Low Seismicity
02:49:25,214,Low Seismicity
02:49:27,212,Low Seismicity
02:49:29,211,Low Seismicity
02:49:31,208,Low Seismicity
02:49:33,205,Low Seismicity
02:49:35,204,Low Seismicity
02:49:37,204,Low Seismicity
02:49:39,204,Low Seismicity
02:49:41,203,Low Seismicity
02:49:43,202,Low Seismicity
02:49:45,202,Low Seismicity
02:49:47,201,Low Seismicity
02:49:49,201,Low Seismicity
02:49:51,202,Low Seismicity
02:49:53,203,Low Seismicity
02:49:55,203,Low Seismicity
02:49:57,202,Low Seismicity
02:49:59,202,Low Seismicity
02:50:01,201,Low Seismicity
02:50:03,202,Low Seismicity
02:50:05,202,Low Seismicity
02:50:07,203,Low Seismicity
02:50:09,205,Low Seismicity
02:50:11,206,Low Seismicity
02:50:13,204,Low Seismicity
02:50:15,203,Low Seismicity
02:50:17,204,Low Seismicity
02:50:19,206,Low Seismicity
02:50:21,207,Low Seismicity
02:50:23,208,Low Seismicity
02:50:25,210,Low Seismicity
02:50:27,210,Low Seismicity
02:50:29,212,Low Seismicity
02:50:31,208,Low Seismicity
02:50:33,208,Low Seismicity
02:50:35,209,Low Seismicity
02:50:37,209,Low Seismicity
02:50:39,211,Low Seismicity
02:50:41,212,Low Seismicity
02:50:43,211,Low Seismicity
02:50:45,211,Low Seismicity
02:50:47,211,Low Seismicity
02:50:49,209,Low Seismicity
02:50:51,208,Low Seismicity
02:50:53,211,Low Seismicity
02:50:55,213,Low Seismicity
02:50:57,212,Low Seismicity
02:50:59,212,Low Seismicity
02:51:01,211,Low Seismicity
02:51:03,211,Low Seismicity
02:51:05,212,Low Seismicity
02:51:07,211,Low Seismicity
02:51:09,210,Low Seismicity
02:51:11,211,Low Seismicity
02:51:13,211,Low Seismicity
02:51:15,211,Low Seismicity
02:51:17,210,Low Seismicity
02:51:19,211,Low Seismicity
02:51:21,212,Low Seismicity
02:51:23,212,Low Seismicity
02:51:25,212,Low Seismicity
02:51:27,211,Low Seismicity
02:51:29,210,Low Seismicity
02:51:31,212,Low Seismicity
02:51:33,211,Low Seismicity
02:51:35,211,Low Seismicity
02:51:37,211,Low Seismicity
02:51:39,212,Low Seismicity
02:51:41,213,Low Seismicity
02:51:43,215,Low Seismicity
02:51:45,215,Low Seismicity
02:51:47,215,Low Seismicity
02:51:49,215,Low Seismicity
02:51:51,213,Low Seismicity
02:51:53,214,Low Seismicity
02:51:55,211,Low Seismicity
02:51:57,213,Low Seismicity
02:51:59,214,Low Seismicity
02:52:01,214,Low Seismicity
02:52:03,216,Low Seismicity
02:52:05,215,Low Seismicity
02:52:07,215,Low Seismicity
02:52:09,215,Low Seismicity
02:52:11,215,Low Seismicity
02:52:13,215,Low Seismicity
02:52:15,214,Low Seismicity
02:52:17,215,Low Seismicity
02:52:19,215,Low Seismicity
02:52:21,217,Low Seismicity
02:52:23,215,Low Seismicity
02:52:25,213,Low Seismicity
02:52:27,211,Low Seismicity
02:52:29,210,Low Seismicity
02:52:31,209,Low Seismicity
02:52:33,208,Low Seismicity
02:52:35,207,Low Seismicity
02:52:37,206,Low Seismicity
02:52:39,208,Low Seismicity
02:52:41,208,Low Seismicity
02:52:43,209,Low Seismicity
02:52:45,207,Low Seismicity
02:52:47,207,Low Seismicity
02:52:49,207,Low Seismicity
02:52:51,205,Low Seismicity
02:52:53,204,Low Seismicity
02:52:55,204,Low Seismicity
02:52:57,205,Low Seismicity
02:52:59,205,Low Seismicity
02:53:01,206,Low Seismicity
02:53:03,207,Low Seismicity
02:53:05,207,Low Seismicity
02:53:07,207,Low Seismicity
02:53:09,206,Low Seismicity
02:53:11,207,Low Seismicity
02:53:13,208,Low Seismicity
02:53:15,208,Low Seismicity
02:53:17,208,Low Seismicity
02:53:19,208,Low Seismicity
02:53:21,209,Low Seismicity
02:53:23,210,Low Seismicity
02:53:25,210,Low Seismicity
02:53:27,210,Low Seismicity
02:53:29,211,Low Seismicity
02:53:31,211,Low Seismicity
02:53:33,212,Low Seismicity
02:53:35,212,Low Seismicity
02:53:37,212,Low Seismicity
02:53:39,211,Low Seismicity
02:53:41,210,Low Seismicity
02:53:43,209,Low Seismicity
02:53:45,210,Low Seismicity
02:53:47,210,Low Seismicity
02:53:49,211,Low Seismicity
02:53:51,209,Low Seismicity
02:53:53,208,Low Seismicity
02:53:55,208,Low Seismicity
02:53:57,208,Low Seismicity
02:53:59,208,Low Seismicity
02:54:01,208,Low Seismicity
02:54:03,208,Low Seismicity
02:54:05,207,Low Seismicity
02:54:07,207,Low Seismicity
02:54:09,206,Low Seismicity
02:54:11,206,Low Seismicity
02:54:13,209,Low Seismicity
02:54:15,207,Low Seismicity
02:54:17,207,Low Seismicity
02:54:19,206,Low Seismicity
