x,y,z,id,isotime,latitude,longitude,depth,event_type,evaluation_mode,method_id,author,rms,num_phase,magnitude,mag_type
-89.0461761,-45.57200939,-115.687676,1412,2023-08-10T10:55:55.394287Z,46.510564,8.476208721,-1.369692324,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000144945,11,-4.24265233,MwA
-85.99891279,-44.27324539,-114.246148,1417,2023-08-10T10:56:02.325374Z,46.51057532,8.476248645,-1.371133852,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000189266,15,-3.949379501,MwA
-72.77776488,-33.96311601,-89.54294,1418,2023-08-10T10:56:03.205043Z,46.51066649,8.476422672,-1.39583706,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000170303,17,-3.991672908,MwA
-103.9705538,-49.60080563,-98.363963,1419,2023-08-10T10:56:03.975828Z,46.51052954,8.476013594,-1.387016037,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.88E-05,9,-4.55294851,MwA
-80.80027417,-38.10128741,-100.659283,1420,2023-08-10T10:56:04.675058Z,46.51063022,8.476317439,-1.384720717,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000125146,14,-4.210197052,MwA
-86.8699625,-44.50489253,-114.133595,1421,2023-08-10T10:56:05.000730Z,46.51057334,8.476237257,-1.371246405,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000172075,19,-3.65416978,MwA
-97.75207953,-46.92277567,-92.871619,1423,2023-08-10T10:56:05.537763Z,46.51055289,8.476095071,-1.392508381,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.21E-05,10,-4.414065601,MwA
-99.64753539,-49.73948234,-91.030335,1424,2023-08-10T10:56:07.126412Z,46.51052778,8.476069892,-1.394349665,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.09E-05,15,-4.028246287,MwA
-89.72346829,-45.71948952,-85.349268,1425,2023-08-10T10:56:07.347112Z,46.51056276,8.476199877,-1.400030732,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.16E-05,16,-4.301298267,MwA
-106.7760069,-34.17238688,-95.730738,1426,2023-08-10T10:56:07.926128Z,46.51066865,8.475979702,-1.389649262,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000190022,10,-3.948970702,MwA
-85.93729552,-44.99186668,-108.187095,1431,2023-08-10T10:56:12.761005Z,46.51056885,8.476249325,-1.377192905,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000117997,9,-4.434978063,MwA
-88.49167834,-44.80598942,-86.696396,1433,2023-08-10T10:56:17.992341Z,46.51057083,8.476216082,-1.398683604,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000198823,9,-4.480210164,MwA
-96.3180608,-45.49189418,-92.795068,1434,2023-08-10T10:56:18.445113Z,46.51056559,8.476114,-1.392584932,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,3.58E-05,8,-4.553398775,MwA
-86.10502861,-45.41874549,-109.458016,1436,2023-08-10T10:56:22.366753Z,46.51056503,8.476247066,-1.375921984,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000163553,19,-3.518066403,MwA
-90.75677315,-46.81445252,-105.049003,1437,2023-08-10T10:56:23.360959Z,46.51055303,8.476186223,-1.380330997,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.85E-05,8,-4.534481743,MwA
-103.5839748,-49.90589461,-97.400885,1439,2023-08-10T10:56:25.495118Z,46.51052675,8.476018578,-1.387979115,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.12E-05,10,-4.359482457,MwA
-93.68297992,-49.57916994,-104.42574,1442,2023-08-10T10:56:28.413443Z,46.51052851,8.476147624,-1.38095426,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000120249,14,-4.213794017,MwA
-88.8380361,-43.16715411,-97.943827,1443,2023-08-10T10:56:28.766102Z,46.51058561,8.47621185,-1.387436173,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000136683,16,-4.083682234,MwA
-102.6699789,-49.85043225,-98.343459,1444,2023-08-10T10:56:28.858480Z,46.51052714,8.476030495,-1.387036541,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000105982,16,-3.989176955,MwA
-96.00375435,-46.73403008,-91.93678,1445,2023-08-10T10:56:29.133444Z,46.51055438,8.476117881,-1.39344322,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000122446,14,-4.365419653,MwA
-86.09212669,-44.12273902,-88.295761,1447,2023-08-10T10:56:32.354663Z,46.51057669,8.476247461,-1.397084239,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000187432,14,-4.196593279,MwA
-80.52587006,-37.53845665,-100.266202,1448,2023-08-10T10:56:34.951614Z,46.51063525,8.476321111,-1.385113798,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000120732,10,-4.420298387,MwA
-75.9627836,-40.63311186,-107.041385,1450,2023-08-10T10:56:41.108867Z,46.51060687,8.476380025,-1.378338615,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000206623,19,-3.574148171,MwA
-98.80289994,-48.00059191,-93.885552,1451,2023-08-10T10:56:46.616190Z,46.51054332,8.476081195,-1.391494448,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.07E-05,15,-4.155708523,MwA
-103.7458714,-50.94747041,-99.74051,1452,2023-08-10T10:56:48.133592Z,46.5105174,8.476016289,-1.38563949,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000162322,18,-3.909516273,MwA
-90.82544306,-46.12420047,-89.186947,1453,2023-08-10T10:56:48.891259Z,46.51055925,8.47618545,-1.396193053,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.81E-05,14,-4.31137092,MwA
-94.91582669,-46.20493702,-90.49437,1456,2023-08-10T10:56:53.559139Z,46.51055901,8.476132146,-1.39488563,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.56E-05,9,-4.563794649,MwA
-94.28426263,-48.42570672,-87.776847,1457,2023-08-10T10:56:53.831165Z,46.51053896,8.476139992,-1.397603153,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.0001176,15,-4.202621708,MwA
-97.96812482,-47.68494996,-93.22938,1458,2023-08-10T10:56:55.243329Z,46.51054606,8.476092125,-1.39215062,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.52E-05,15,-4.17595949,MwA
-76.68048925,-39.2806209,-111.029227,1459,2023-08-10T10:56:56.701287Z,46.51061912,8.476370907,-1.374350773,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000225667,18,-4.005539333,MwA
-90.5028922,-44.24099667,-92.826346,1460,2023-08-10T10:56:58.999063Z,46.51057615,8.476189976,-1.392553654,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.03E-05,13,-4.378710778,MwA
-85.76420335,-42.3273058,-91.317245,1461,2023-08-10T10:57:01.180534Z,46.5105928,8.476252042,-1.394062755,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.70E-05,9,-4.497111597,MwA
-94.88615779,-49.14297338,-87.252193,1462,2023-08-10T10:57:01.600497Z,46.51053258,8.476132027,-1.398127807,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00017923,12,-4.276631861,MwA
-82.14737842,-44.49368976,-109.33526,1465,2023-08-10T10:57:08.945508Z,46.51057288,8.476298786,-1.37604474,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000206696,19,-3.75686655,MwA
-94.19254608,-48.77472487,-86.444548,1467,2023-08-10T10:57:11.939084Z,46.51053581,8.476141127,-1.398935452,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000219715,9,-4.333942949,MwA
-106.0959381,-53.62235051,-96.611615,1469,2023-08-10T10:57:13.861661Z,46.51049362,8.475985212,-1.388768385,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000103884,11,-4.360875595,MwA
-106.2075331,-53.51820048,-97.019835,1470,2023-08-10T10:57:14.289937Z,46.51049457,8.475983776,-1.388360165,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000110413,9,-4.512220423,MwA
-87.18254696,-45.63637946,-112.392646,1471,2023-08-10T10:57:15.789635Z,46.5105632,8.47623299,-1.372987354,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000164358,14,-4.082293095,MwA
-105.4182414,-60.94895044,-86.266545,1474,2023-08-10T10:57:17.533826Z,46.51042764,8.475992781,-1.399113455,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000180611,20,-3.50713891,MwA
-92.37349984,-46.28359643,-91.083021,1476,2023-08-10T10:57:21.720455Z,46.510558,8.476165254,-1.394296979,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00011442,9,-4.584283342,MwA
-88.38285014,-44.66330659,-89.035912,1477,2023-08-10T10:57:24.807216Z,46.5105721,8.476217524,-1.396344088,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.99E-05,20,-3.994234318,MwA
-86.47833281,-44.46524766,-114.226456,1478,2023-08-10T10:57:26.992666Z,46.51057365,8.476242366,-1.371153544,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000181467,22,-3.462836719,MwA
-89.60521687,-44.52772832,-113.725348,1479,2023-08-10T10:57:27.711913Z,46.51057346,8.476201618,-1.371654652,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000173179,11,-4.194816539,MwA
-89.14617753,-45.51907403,-105.772423,1481,2023-08-10T10:57:34.106701Z,46.51056449,8.476207429,-1.379607577,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000227119,9,-4.30769247,MwA
-80.97082073,-42.24465292,-108.004375,1482,2023-08-10T10:57:34.239899Z,46.51059297,8.476314502,-1.377375625,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000169683,12,-4.300997375,MwA
-90.20937966,-45.8820976,-111.429594,1485,2023-08-10T10:57:38.603160Z,46.51056135,8.476193514,-1.373950406,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000129911,9,-4.277382392,MwA
-95.70344842,-46.10415561,-91.403316,1486,2023-08-10T10:57:39.011235Z,46.51056001,8.476121902,-1.393976684,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.65E-05,12,-4.434297191,MwA
-99.25923377,-47.61967764,-96.531332,1487,2023-08-10T10:57:40.049919Z,46.5105468,8.476075315,-1.388848668,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.27E-05,13,-4.316961466,MwA
-98.70860784,-48.56861192,-91.601194,1488,2023-08-10T10:57:40.961666Z,46.5105382,8.476082326,-1.393778806,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000153274,20,-3.893675583,MwA
-94.81228967,-47.67330817,-90.242077,1490,2023-08-10T10:57:42.168297Z,46.51054579,8.476133242,-1.395137923,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000102366,20,-3.75794975,MwA
-101.4149099,-50.96419594,-111.714183,1491,2023-08-10T10:57:42.482669Z,46.51051697,8.476046652,-1.373665817,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.98E-05,11,-4.243714223,MwA
-85.44273573,-46.42286625,-106.119907,1492,2023-08-10T10:57:44.642464Z,46.51055592,8.476255522,-1.379260093,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000112236,14,-4.113259264,MwA
-87.74876825,-45.55716712,-111.615246,1494,2023-08-10T10:57:45.737691Z,46.51056398,8.476225627,-1.373764754,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000164104,12,-3.944167147,MwA
-97.70214891,-47.12890173,-92.846307,1495,2023-08-10T10:57:46.008037Z,46.51055103,8.476095686,-1.392533693,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.91E-05,9,-4.564589176,MwA
-86.20136661,-46.38395573,-107.257723,1496,2023-08-10T10:57:47.320575Z,46.51055636,8.476245645,-1.378122277,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.04E-05,10,-4.314881759,MwA
-106.7949714,-53.52262458,-97.313005,1497,2023-08-10T10:57:50.822654Z,46.5104946,8.475976122,-1.388066995,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.22E-05,8,-4.519034925,MwA
-98.61893963,-47.72578277,-93.796732,1498,2023-08-10T10:57:51.259996Z,46.51054577,8.476083639,-1.391583268,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.13E-05,11,-4.423145705,MwA
-80.49568842,-41.72478771,-105.874502,1499,2023-08-10T10:57:51.353423Z,46.51059759,8.476320782,-1.379505498,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.55E-05,8,-4.399870862,MwA
-89.89951672,-45.74730664,-89.029442,1500,2023-08-10T10:57:55.283081Z,46.51056253,8.476197578,-1.396350558,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.98E-05,20,-4.077498393,MwA
-98.79300622,-48.16278186,-93.651927,1504,2023-08-10T10:58:00.616232Z,46.51054186,8.476081296,-1.391728073,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.77E-05,14,-4.362646074,MwA
-111.4294343,-31.91574087,-103.056774,1505,2023-08-10T10:58:00.983564Z,46.5106895,8.475919464,-1.382323226,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000118217,8,-3.993625259,MwA
-80.86517814,-41.96805567,-84.641658,1506,2023-08-10T10:58:04.062293Z,46.51059545,8.47631593,-1.400738342,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00019426,26,-3.368624509,MwA
-86.71264455,-45.94822796,-107.787118,1507,2023-08-10T10:58:05.511404Z,46.51056034,8.476239059,-1.377592882,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.20E-05,10,-4.257515578,MwA
-81.43245872,-42.91998189,-110.264839,1508,2023-08-10T10:58:05.786950Z,46.51058695,8.476308371,-1.375115161,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000228337,18,-3.823903735,MwA
-103.6742839,-50.60299578,-99.614878,1509,2023-08-10T10:58:06.261864Z,46.51052049,8.476017281,-1.385765122,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000116845,10,-4.442952731,MwA
-81.69269482,-39.22485476,-99.970314,1510,2023-08-10T10:58:06.648071Z,46.51062022,8.476305619,-1.385409686,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000122543,15,-4.280704442,MwA
-92.70915646,-47.00628324,-88.45994,1514,2023-08-10T10:58:10.976821Z,46.51055154,8.476160757,-1.39692006,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.56E-05,9,-4.428244386,MwA
-89.0292337,-45.03870721,-90.131948,1517,2023-08-10T10:58:12.431710Z,46.5105688,8.476209038,-1.395248052,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.51E-05,8,-4.571919829,MwA
-86.46873932,-45.57138587,-110.907366,1518,2023-08-10T10:58:13.041412Z,46.5105637,8.476242301,-1.374472634,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000159854,13,-4.153389242,MwA
-82.39085702,-39.28183412,-102.621791,1519,2023-08-10T10:58:14.974334Z,46.51061979,8.476296513,-1.382758209,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000213086,19,-3.917351163,MwA
-85.60169518,-42.80545903,-90.145883,1521,2023-08-10T10:58:18.814018Z,46.51058848,8.476254077,-1.395234117,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000157756,8,-4.552509497,MwA
-86.3158998,-46.3532105,-108.119268,1522,2023-08-10T10:58:19.081320Z,46.51055665,8.476244158,-1.377260732,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000112354,12,-4.205373154,MwA
-104.2599251,-51.70993136,-114.533859,1523,2023-08-10T10:58:21.149682Z,46.5105106,8.476009458,-1.370846141,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.49E-05,8,-4.318150311,MwA
-95.34780108,-47.91614559,-87.246874,1524,2023-08-10T10:58:22.805130Z,46.51054367,8.476126224,-1.398133126,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000140938,8,-4.290722141,MwA
-103.053851,-49.73434178,-97.641901,1526,2023-08-10T10:58:25.394486Z,46.51052823,8.476025514,-1.387738099,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000115536,15,-4.098594292,MwA
-95.47792437,-47.35300138,-91.577039,1531,2023-08-10T10:58:33.530376Z,46.51054875,8.476124625,-1.393802961,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000134009,14,-4.369415814,MwA
-103.2630705,-53.66059975,-92.023864,1532,2023-08-10T10:58:35.190296Z,46.51049294,8.476022113,-1.393356136,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.73E-05,9,-4.534262302,MwA
-88.27047624,-46.8592768,-110.636437,1535,2023-08-10T10:58:41.231607Z,46.51055233,8.476218606,-1.374743563,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000173532,15,-4.025650819,MwA
-80.69490718,-38.02656894,-98.36525,1536,2023-08-10T10:58:44.365934Z,46.51063088,8.476318825,-1.38701475,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000106203,8,-4.449404766,MwA
-104.9842865,-56.04808954,-90.152239,1537,2023-08-10T10:58:47.606754Z,46.51047167,8.475999278,-1.395227761,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.34E-05,14,-4.070949912,MwA
-80.86208301,-42.1709064,-110.039198,1539,2023-08-10T10:58:51.872065Z,46.51059362,8.476315931,-1.375340802,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000190143,11,-4.352189495,MwA
-96.29396673,-50.34007429,-85.815447,1541,2023-08-10T10:58:55.852467Z,46.51052198,8.47611348,-1.399564553,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.95E-05,8,-4.547975238,MwA
-88.52433217,-46.0927271,-86.231231,1543,2023-08-10T10:58:57.696802Z,46.51055926,8.476215435,-1.399148769,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.41E-05,11,-4.367004606,MwA
-87.6148815,-46.3080607,-111.221231,1545,2023-08-10T10:59:02.315378Z,46.51055721,8.476227242,-1.374158769,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000143589,17,-3.855955618,MwA
-91.42376426,-46.57238863,-88.112504,1546,2023-08-10T10:59:02.354714Z,46.51055529,8.476177578,-1.397267496,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.65E-05,16,-4.112980594,MwA
-79.21906183,-42.37596259,-110.6455,1547,2023-08-10T10:59:03.689054Z,46.51059158,8.476337301,-1.3747345,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000204483,11,-4.217024,MwA
-57.36633928,-34.83679187,-79.012257,1548,2023-08-10T10:59:06.709970Z,46.5106568,8.476623305,-1.406367743,induced or triggered event,manual,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,mesimeri,0.000532848,9,-4.153533621,MwA
-86.88107006,-45.11209542,-112.311742,1551,2023-08-10T10:59:10.701614Z,46.51056788,8.476237008,-1.373068258,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000194246,10,-4.269833892,MwA
-92.32428624,-45.01888283,-91.185381,1552,2023-08-10T10:59:13.099705Z,46.51056937,8.476166113,-1.394194619,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00020367,11,-4.624953171,MwA
-87.38868052,-45.89039728,-110.735852,1553,2023-08-10T10:59:15.784297Z,46.51056094,8.476230261,-1.374644148,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000141754,11,-4.198666191,MwA
-100.5666923,-49.05114034,-95.169237,1554,2023-08-10T10:59:18.105218Z,46.51053408,8.476058035,-1.390210763,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.46E-05,8,-4.479034325,MwA
-91.51518217,-47.39261202,-103.825965,1555,2023-08-10T10:59:19.366065Z,46.51054792,8.476176243,-1.381554035,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.95E-05,11,-4.464739575,MwA
-86.39308224,-41.84307425,-93.214668,1558,2023-08-10T10:59:21.786273Z,46.51059723,8.476243932,-1.392165332,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.56E-05,9,-4.558314769,MwA
-87.82096603,-46.13514164,-110.651429,1561,2023-08-10T10:59:25.754443Z,46.51055879,8.476224587,-1.374728571,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000136344,11,-4.181184769,MwA
-80.57674997,-38.67884529,-92.483794,1562,2023-08-10T10:59:29.916812Z,46.510625,8.476320253,-1.392896206,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000132972,11,-4.330050114,MwA
-92.1989756,-46.63820792,-88.943394,1564,2023-08-10T10:59:30.868879Z,46.51055479,8.476167467,-1.396436606,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.42E-05,14,-4.118020742,MwA
-105.2723652,-51.31558768,-101.61043,1565,2023-08-10T10:59:30.960927Z,46.51051427,8.475996338,-1.38376957,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.25E-05,8,-4.593228512,MwA
-105.369352,-50.68753991,-105.201556,1567,2023-08-10T10:59:35.555993Z,46.51051993,8.475995182,-1.380178444,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000110737,8,-4.538573479,MwA
-97.49771913,-47.6554391,-90.717456,1569,2023-08-10T10:59:38.972368Z,46.51054627,8.476098259,-1.394662544,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.29E-05,11,-4.413763977,MwA
-107.7195524,-56.87464996,-92.60801,1570,2023-08-10T10:59:40.037176Z,46.51046456,8.4759635,-1.39277199,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.59E-05,9,-4.420047176,MwA
-107.4641367,-53.8705358,-98.172237,1571,2023-08-10T10:59:40.451411Z,46.51049155,8.475967344,-1.387207763,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.07E-05,13,-4.260827879,MwA
