Time,ORP,Experiment
09:39:07,-129.7,Baseline
09:39:09,-129.7,Baseline
09:39:11,-129.7,Baseline
09:39:13,-129.8,Baseline
09:39:15,-129.7,Baseline
09:39:17,-129.7,Baseline
09:39:19,-129.7,Baseline
09:39:21,-129.7,Baseline
09:39:23,-129.7,Baseline
09:39:25,-129.7,Baseline
09:39:27,-129.7,Baseline
09:39:29,-129.7,Baseline
09:39:31,-129.7,Baseline
09:39:33,-129.7,Baseline
09:39:35,-129.7,Baseline
09:39:37,-129.7,Baseline
09:39:39,-129.7,Baseline
09:39:41,-129.7,Baseline
09:39:43,-129.7,Baseline
09:39:45,-129.7,Baseline
09:39:47,-129.7,Baseline
09:39:49,-129.7,Baseline
09:39:51,-129.6,Baseline
09:39:53,-129.6,Baseline
09:39:55,-129.7,Baseline
09:39:57,-129.7,Baseline
09:39:59,-129.7,Baseline
09:40:01,-129.7,Baseline
09:40:03,-129.7,Baseline
09:40:05,-129.7,Baseline
09:40:07,-129.7,Baseline
09:40:09,-129.7,Baseline
09:40:11,-129.7,Baseline
09:40:13,-129.6,Baseline
09:40:15,-129.6,Baseline
09:40:17,-129.7,Baseline
09:40:19,-129.7,Baseline
09:40:21,-129.7,Baseline
09:40:23,-129.7,Baseline
09:40:25,-129.6,Baseline
09:40:27,-129.7,Baseline
09:40:29,-129.7,Baseline
09:40:31,-129.6,Baseline
09:40:33,-129.6,Baseline
09:40:35,-129.6,Baseline
09:40:37,-129.6,Baseline
09:40:39,-129.6,Baseline
09:40:41,-129.7,Baseline
09:40:43,-129.7,Baseline
09:40:45,-129.6,Baseline
09:40:47,-129.6,Baseline
09:40:49,-129.6,Baseline
09:40:51,-129.6,Baseline
09:40:53,-129.6,Baseline
09:40:55,-129.6,Baseline
09:40:57,-129.6,Baseline
09:40:59,-129.7,Baseline
09:41:01,-129.7,Baseline
09:41:03,-129.6,Baseline
09:41:05,-129.6,Baseline
09:41:07,-129.6,Baseline
09:41:09,-129.6,Baseline
09:41:11,-129.6,Baseline
09:41:13,-129.6,Baseline
09:41:15,-129.6,Baseline
09:41:17,-129.6,Baseline
09:41:19,-129.6,Baseline
09:41:21,-129.6,Baseline
09:41:23,-129.6,Baseline
09:41:25,-129.6,Baseline
09:41:27,-129.6,Baseline
09:41:29,-129.6,Baseline
09:41:31,-129.6,Baseline
09:41:33,-129.6,Baseline
09:41:35,-129.6,Baseline
09:41:37,-129.7,Baseline
09:41:39,-129.6,Baseline
09:41:41,-129.7,Baseline
09:41:43,-129.7,Baseline
09:41:45,-129.7,Baseline
09:41:47,-129.7,Baseline
09:41:49,-129.6,Baseline
09:41:51,-129.6,Baseline
09:41:53,-129.7,Baseline
09:41:55,-129.7,Baseline
09:41:57,-129.7,Baseline
09:41:59,-129.7,Baseline
09:42:01,-129.7,Baseline
09:42:03,-129.6,Baseline
09:42:05,-129.7,Baseline
09:42:07,-129.6,Baseline
09:42:09,-129.6,Baseline
09:42:11,-129.7,Baseline
09:42:13,-129.6,Baseline
09:42:15,-129.6,Baseline
09:42:17,-129.7,Baseline
09:42:19,-129.6,Baseline
09:42:21,-129.6,Baseline
09:42:23,-129.6,Baseline
