Time,EC,Experiment
00:06:26,273.6,Low Seismicity
00:06:28,273.7,Low Seismicity
00:06:30,273.7,Low Seismicity
00:06:32,273.7,Low Seismicity
00:06:34,273.7,Low Seismicity
00:06:36,273.7,Low Seismicity
00:06:38,273.7,Low Seismicity
00:06:40,273.8,Low Seismicity
00:06:42,273.7,Low Seismicity
00:06:44,273.7,Low Seismicity
00:06:46,273.8,Low Seismicity
00:06:48,273.8,Low Seismicity
00:06:50,273.8,Low Seismicity
00:06:52,273.8,Low Seismicity
00:06:54,273.8,Low Seismicity
00:06:56,273.8,Low Seismicity
00:06:58,273.8,Low Seismicity
00:07:00,273.8,Low Seismicity
00:07:02,273.8,Low Seismicity
00:07:04,273.8,Low Seismicity
00:07:06,273.9,Low Seismicity
00:07:08,273.9,Low Seismicity
00:07:10,273.9,Low Seismicity
00:07:12,273.9,Low Seismicity
00:07:14,273.9,Low Seismicity
00:07:16,273.9,Low Seismicity
00:07:18,273.9,Low Seismicity
00:07:20,273.9,Low Seismicity
00:07:22,273.9,Low Seismicity
00:07:24,274,Low Seismicity
00:07:26,274,Low Seismicity
00:07:28,273.9,Low Seismicity
00:07:30,274,Low Seismicity
00:07:32,274,Low Seismicity
00:07:34,274,Low Seismicity
00:07:36,274,Low Seismicity
00:07:38,274,Low Seismicity
00:07:40,274,Low Seismicity
00:07:42,274,Low Seismicity
00:07:44,274,Low Seismicity
00:07:46,274,Low Seismicity
00:07:48,274,Low Seismicity
00:07:50,274,Low Seismicity
00:07:52,274.1,Low Seismicity
00:07:54,274.1,Low Seismicity
00:07:56,274,Low Seismicity
00:07:58,274.1,Low Seismicity
00:08:00,274.1,Low Seismicity
00:08:02,274.1,Low Seismicity
00:08:04,274.1,Low Seismicity
00:08:06,274.1,Low Seismicity
00:08:08,274.1,Low Seismicity
00:08:10,274.2,Low Seismicity
00:08:12,274.2,Low Seismicity
00:08:14,274.2,Low Seismicity
00:08:16,274.2,Low Seismicity
00:08:18,274.2,Low Seismicity
00:08:20,274.2,Low Seismicity
00:08:22,274.2,Low Seismicity
00:08:24,274.2,Low Seismicity
00:08:26,274.3,Low Seismicity
00:08:28,274.3,Low Seismicity
00:08:30,274.3,Low Seismicity
00:08:32,274.3,Low Seismicity
00:08:34,274.3,Low Seismicity
00:08:36,274.3,Low Seismicity
00:08:38,274.3,Low Seismicity
00:08:40,274.4,Low Seismicity
00:08:42,274.4,Low Seismicity
00:08:44,274.4,Low Seismicity
00:08:46,274.4,Low Seismicity
00:08:48,274.4,Low Seismicity
00:08:50,274.4,Low Seismicity
00:08:52,274.4,Low Seismicity
00:08:54,274.4,Low Seismicity
00:08:56,274.4,Low Seismicity
00:08:58,274.4,Low Seismicity
00:09:00,274.4,Low Seismicity
00:09:02,274.4,Low Seismicity
00:09:04,274.5,Low Seismicity
00:09:06,274.5,Low Seismicity
00:09:08,274.5,Low Seismicity
00:09:10,274.5,Low Seismicity
00:09:12,274.5,Low Seismicity
00:09:14,274.5,Low Seismicity
00:09:16,274.5,Low Seismicity
00:09:18,274.5,Low Seismicity
00:09:20,274.5,Low Seismicity
00:09:22,274.5,Low Seismicity
00:09:24,274.6,Low Seismicity
00:09:26,274.6,Low Seismicity
00:09:28,274.6,Low Seismicity
00:09:30,274.6,Low Seismicity
00:09:32,274.6,Low Seismicity
00:09:34,274.6,Low Seismicity
00:09:36,274.6,Low Seismicity
00:09:38,274.6,Low Seismicity
00:09:40,274.6,Low Seismicity
00:09:42,274.6,Low Seismicity
00:09:44,274.6,Low Seismicity
00:09:46,274.7,Low Seismicity
00:09:48,274.7,Low Seismicity
00:09:50,274.7,Low Seismicity
00:09:52,274.7,Low Seismicity
00:09:54,274.7,Low Seismicity
00:09:56,274.7,Low Seismicity
00:09:58,274.7,Low Seismicity
00:10:00,274.7,Low Seismicity
00:10:02,274.7,Low Seismicity
00:10:04,274.8,Low Seismicity
00:10:06,274.7,Low Seismicity
00:10:08,274.7,Low Seismicity
00:10:10,274.8,Low Seismicity
00:10:12,274.8,Low Seismicity
00:10:14,274.8,Low Seismicity
00:10:16,274.8,Low Seismicity
00:10:18,274.8,Low Seismicity
00:10:20,274.8,Low Seismicity
00:10:22,274.8,Low Seismicity
00:10:24,274.8,Low Seismicity
00:10:26,274.8,Low Seismicity
00:10:28,274.9,Low Seismicity
00:10:30,274.8,Low Seismicity
00:10:32,274.9,Low Seismicity
00:10:34,274.9,Low Seismicity
00:10:36,274.9,Low Seismicity
00:10:38,274.9,Low Seismicity
00:10:40,274.9,Low Seismicity
00:10:42,274.9,Low Seismicity
00:10:44,274.9,Low Seismicity
00:10:46,274.9,Low Seismicity
00:10:48,274.9,Low Seismicity
00:10:50,274.9,Low Seismicity
00:10:52,274.9,Low Seismicity
00:10:54,275,Low Seismicity
00:10:56,275,Low Seismicity
00:10:58,275,Low Seismicity
00:11:00,275,Low Seismicity
00:11:02,275,Low Seismicity
00:11:04,275,Low Seismicity
00:11:06,275,Low Seismicity
00:11:08,275.1,Low Seismicity
00:11:10,275.1,Low Seismicity
00:11:12,275.1,Low Seismicity
00:11:14,275.1,Low Seismicity
00:11:16,275.1,Low Seismicity
00:11:18,275.1,Low Seismicity
00:11:20,275.1,Low Seismicity
00:11:22,275.2,Low Seismicity
00:11:24,275.2,Low Seismicity
00:11:26,275.2,Low Seismicity
00:11:28,275.2,Low Seismicity
00:11:30,275.2,Low Seismicity
00:11:32,275.2,Low Seismicity
00:11:34,275.2,Low Seismicity
00:11:36,275.2,Low Seismicity
00:11:38,275.3,Low Seismicity
00:11:40,275.3,Low Seismicity
00:11:42,275.3,Low Seismicity
00:11:44,275.3,Low Seismicity
00:11:46,275.3,Low Seismicity
00:11:48,275.3,Low Seismicity
00:11:50,275.4,Low Seismicity
00:11:52,275.4,Low Seismicity
00:11:54,275.4,Low Seismicity
00:11:56,275.4,Low Seismicity
00:11:58,275.4,Low Seismicity
00:12:00,275.4,Low Seismicity
00:12:02,275.5,Low Seismicity
00:12:04,275.5,Low Seismicity
00:12:06,275.5,Low Seismicity
00:12:08,275.5,Low Seismicity
00:12:10,275.5,Low Seismicity
00:12:12,275.5,Low Seismicity
00:12:14,275.5,Low Seismicity
00:12:16,275.6,Low Seismicity
00:12:18,275.6,Low Seismicity
00:12:20,275.6,Low Seismicity
00:12:22,275.6,Low Seismicity
00:12:24,275.6,Low Seismicity
00:12:26,275.6,Low Seismicity
00:12:28,275.6,Low Seismicity
00:12:30,275.7,Low Seismicity
00:12:32,275.7,Low Seismicity
00:12:34,275.7,Low Seismicity
00:12:36,275.7,Low Seismicity
00:12:38,275.7,Low Seismicity
00:12:40,275.7,Low Seismicity
00:12:42,275.7,Low Seismicity
00:12:44,275.7,Low Seismicity
00:12:46,275.7,Low Seismicity
00:12:48,275.7,Low Seismicity
00:12:50,275.7,Low Seismicity
00:12:52,275.7,Low Seismicity
00:12:54,275.7,Low Seismicity
00:12:56,275.7,Low Seismicity
00:12:58,275.8,Low Seismicity
00:13:00,275.8,Low Seismicity
00:13:02,275.8,Low Seismicity
00:13:04,275.8,Low Seismicity
00:13:06,275.8,Low Seismicity
00:13:08,275.8,Low Seismicity
00:13:10,275.8,Low Seismicity
00:13:12,275.8,Low Seismicity
00:13:14,275.8,Low Seismicity
00:13:16,275.8,Low Seismicity
00:13:18,275.8,Low Seismicity
00:13:20,275.8,Low Seismicity
00:13:22,275.8,Low Seismicity
00:13:24,275.9,Low Seismicity
00:13:26,275.8,Low Seismicity
00:13:28,275.9,Low Seismicity
00:13:30,275.9,Low Seismicity
00:13:32,275.9,Low Seismicity
00:13:34,275.9,Low Seismicity
00:13:36,275.9,Low Seismicity
00:13:38,275.9,Low Seismicity
00:13:40,275.9,Low Seismicity
00:13:42,275.9,Low Seismicity
00:13:44,275.9,Low Seismicity
00:13:46,275.9,Low Seismicity
00:13:48,275.9,Low Seismicity
00:13:50,275.9,Low Seismicity
00:13:52,275.9,Low Seismicity
00:13:54,276,Low Seismicity
00:13:56,276,Low Seismicity
00:13:58,276,Low Seismicity
00:14:00,276,Low Seismicity
00:14:02,276,Low Seismicity
00:14:04,276,Low Seismicity
00:14:06,276,Low Seismicity
00:14:08,276,Low Seismicity
00:14:10,276,Low Seismicity
00:14:12,276,Low Seismicity
00:14:14,276.1,Low Seismicity
00:14:16,276.1,Low Seismicity
00:14:18,276.1,Low Seismicity
00:14:20,276.1,Low Seismicity
00:14:22,276.1,Low Seismicity
00:14:24,276.1,Low Seismicity
00:14:26,276.1,Low Seismicity
00:14:28,276.1,Low Seismicity
00:14:30,276.2,Low Seismicity
00:14:32,276.1,Low Seismicity
00:14:34,276.2,Low Seismicity
00:14:36,276.2,Low Seismicity
00:14:38,276.2,Low Seismicity
00:14:40,276.2,Low Seismicity
00:14:42,276.2,Low Seismicity
00:14:44,276.2,Low Seismicity
00:14:46,276.3,Low Seismicity
00:14:48,276.3,Low Seismicity
00:14:50,276.3,Low Seismicity
00:14:52,276.3,Low Seismicity
00:14:54,276.3,Low Seismicity
00:14:56,276.3,Low Seismicity
00:14:58,276.3,Low Seismicity
00:15:00,276.4,Low Seismicity
00:15:02,276.4,Low Seismicity
00:15:04,276.4,Low Seismicity
00:15:06,276.4,Low Seismicity
00:15:08,276.4,Low Seismicity
00:15:10,276.4,Low Seismicity
00:15:12,276.5,Low Seismicity
00:15:14,276.5,Low Seismicity
00:15:16,276.5,Low Seismicity
00:15:18,276.5,Low Seismicity
00:15:20,276.5,Low Seismicity
00:15:22,276.5,Low Seismicity
00:15:24,276.6,Low Seismicity
00:15:26,276.6,Low Seismicity
00:15:28,276.6,Low Seismicity
00:15:30,276.6,Low Seismicity
00:15:32,276.7,Low Seismicity
00:15:34,276.6,Low Seismicity
00:15:36,276.7,Low Seismicity
00:15:38,276.7,Low Seismicity
00:15:40,276.7,Low Seismicity
00:15:42,276.7,Low Seismicity
00:15:44,276.7,Low Seismicity
00:15:46,276.7,Low Seismicity
00:15:48,276.8,Low Seismicity
00:15:50,276.8,Low Seismicity
00:15:52,276.8,Low Seismicity
00:15:54,276.8,Low Seismicity
00:15:56,276.8,Low Seismicity
00:15:58,276.8,Low Seismicity
00:16:00,276.8,Low Seismicity
00:16:02,276.9,Low Seismicity
00:16:04,276.8,Low Seismicity
00:16:06,276.9,Low Seismicity
00:16:08,276.9,Low Seismicity
00:16:10,276.9,Low Seismicity
00:16:12,276.9,Low Seismicity
00:16:14,276.9,Low Seismicity
00:16:16,276.9,Low Seismicity
00:16:18,276.9,Low Seismicity
00:16:20,276.9,Low Seismicity
00:16:22,276.9,Low Seismicity
00:16:24,277,Low Seismicity
00:16:26,277,Low Seismicity
00:16:28,277,Low Seismicity
00:16:30,277,Low Seismicity
00:16:32,277,Low Seismicity
00:16:34,277,Low Seismicity
00:16:36,277,Low Seismicity
00:16:38,277,Low Seismicity
00:16:40,277,Low Seismicity
00:16:42,277,Low Seismicity
00:16:44,277,Low Seismicity
00:16:46,277.1,Low Seismicity
00:16:48,277.1,Low Seismicity
00:16:50,277.1,Low Seismicity
00:16:52,277.1,Low Seismicity
00:16:54,277.1,Low Seismicity
00:16:56,277.1,Low Seismicity
00:16:58,277.1,Low Seismicity
00:17:00,277.1,Low Seismicity
00:17:02,277.1,Low Seismicity
00:17:04,277.1,Low Seismicity
00:17:06,277.1,Low Seismicity
00:17:08,277.1,Low Seismicity
00:17:10,277.1,Low Seismicity
00:17:12,277.1,Low Seismicity
00:17:14,277.2,Low Seismicity
00:17:16,277.2,Low Seismicity
00:17:18,277.2,Low Seismicity
00:17:20,277.2,Low Seismicity
00:17:22,277.2,Low Seismicity
00:17:24,277.2,Low Seismicity
00:17:26,277.2,Low Seismicity
00:17:28,277.3,Low Seismicity
00:17:30,277.3,Low Seismicity
00:17:32,277.3,Low Seismicity
00:17:34,277.3,Low Seismicity
00:17:36,277.4,Low Seismicity
00:17:38,277.3,Low Seismicity
00:17:40,277.4,Low Seismicity
00:17:42,277.4,Low Seismicity
00:17:44,277.4,Low Seismicity
00:17:46,277.4,Low Seismicity
00:17:48,277.4,Low Seismicity
00:17:50,277.4,Low Seismicity
00:17:52,277.5,Low Seismicity
00:17:54,277.5,Low Seismicity
00:17:56,277.5,Low Seismicity
00:17:58,277.6,Low Seismicity
00:18:00,277.6,Low Seismicity
00:18:02,277.6,Low Seismicity
00:18:04,277.6,Low Seismicity
00:18:06,277.6,Low Seismicity
00:18:08,277.6,Low Seismicity
00:18:10,277.6,Low Seismicity
00:18:12,277.7,Low Seismicity
00:18:14,277.7,Low Seismicity
00:18:16,277.7,Low Seismicity
00:18:18,277.8,Low Seismicity
00:18:20,277.8,Low Seismicity
00:18:22,277.8,Low Seismicity
00:18:24,277.8,Low Seismicity
00:18:26,277.8,Low Seismicity
00:18:28,277.9,Low Seismicity
00:18:30,277.9,Low Seismicity
00:18:32,277.9,Low Seismicity
00:18:34,277.9,Low Seismicity
00:18:36,277.9,Low Seismicity
00:18:38,277.9,Low Seismicity
00:18:40,278,Low Seismicity
00:18:42,278,Low Seismicity
00:18:44,278,Low Seismicity
00:18:46,278,Low Seismicity
00:18:48,278,Low Seismicity
00:18:50,278.1,Low Seismicity
00:18:52,278,Low Seismicity
00:18:54,278.1,Low Seismicity
00:18:56,278.1,Low Seismicity
00:18:58,278.2,Low Seismicity
00:19:00,278.1,Low Seismicity
00:19:02,278.2,Low Seismicity
00:19:04,278.1,Low Seismicity
00:19:06,278.2,Low Seismicity
00:19:08,278.2,Low Seismicity
00:19:10,278.2,Low Seismicity
00:19:12,278.2,Low Seismicity
00:19:14,278.2,Low Seismicity
00:19:16,278.2,Low Seismicity
00:19:18,278.3,Low Seismicity
00:19:20,278.3,Low Seismicity
00:19:22,278.3,Low Seismicity
00:19:24,278.3,Low Seismicity
00:19:26,278.3,Low Seismicity
00:19:28,278.3,Low Seismicity
00:19:30,278.4,Low Seismicity
00:19:32,278.4,Low Seismicity
00:19:34,278.4,Low Seismicity
00:19:36,278.4,Low Seismicity
00:19:38,278.4,Low Seismicity
00:19:40,278.4,Low Seismicity
00:19:42,278.4,Low Seismicity
00:19:44,278.4,Low Seismicity
00:19:46,278.5,Low Seismicity
00:19:48,278.5,Low Seismicity
00:19:50,278.5,Low Seismicity
00:19:52,278.5,Low Seismicity
00:19:54,278.5,Low Seismicity
00:19:56,278.5,Low Seismicity
00:19:58,278.5,Low Seismicity
00:20:00,278.5,Low Seismicity
00:20:02,278.5,Low Seismicity
00:20:04,278.6,Low Seismicity
00:20:06,278.5,Low Seismicity
00:20:08,278.6,Low Seismicity
00:20:10,278.6,Low Seismicity
00:20:12,278.6,Low Seismicity
00:20:14,278.6,Low Seismicity
00:20:16,278.6,Low Seismicity
00:20:18,278.6,Low Seismicity
00:20:20,278.7,Low Seismicity
00:20:22,278.7,Low Seismicity
00:20:24,278.7,Low Seismicity
00:20:26,278.7,Low Seismicity
00:20:28,278.7,Low Seismicity
00:20:30,278.7,Low Seismicity
00:20:32,278.7,Low Seismicity
00:20:34,278.8,Low Seismicity
00:20:36,278.7,Low Seismicity
00:20:38,278.7,Low Seismicity
00:20:40,278.8,Low Seismicity
00:20:42,278.8,Low Seismicity
00:20:44,278.8,Low Seismicity
00:20:46,278.8,Low Seismicity
00:20:48,278.8,Low Seismicity
00:20:50,278.8,Low Seismicity
00:20:52,278.8,Low Seismicity
00:20:54,278.8,Low Seismicity
00:20:56,278.9,Low Seismicity
00:20:58,278.8,Low Seismicity
00:21:00,278.9,Low Seismicity
00:21:02,278.9,Low Seismicity
00:21:04,278.9,Low Seismicity
00:21:06,278.9,Low Seismicity
00:21:08,278.9,Low Seismicity
00:21:10,278.9,Low Seismicity
00:21:12,278.9,Low Seismicity
00:21:14,278.9,Low Seismicity
00:21:16,279,Low Seismicity
00:21:18,278.9,Low Seismicity
00:21:20,279,Low Seismicity
00:21:22,279,Low Seismicity
00:21:24,279,Low Seismicity
00:21:26,279,Low Seismicity
00:21:28,279,Low Seismicity
00:21:30,279,Low Seismicity
00:21:32,279.1,Low Seismicity
00:21:34,279,Low Seismicity
00:21:36,279.1,Low Seismicity
00:21:38,279.1,Low Seismicity
00:21:40,279.1,Low Seismicity
00:21:42,279.1,Low Seismicity
00:21:44,279.1,Low Seismicity
00:21:46,279.1,Low Seismicity
00:21:48,279.1,Low Seismicity
00:21:50,279.2,Low Seismicity
00:21:52,279.2,Low Seismicity
00:21:54,279.2,Low Seismicity
00:21:56,279.2,Low Seismicity
00:21:58,279.2,Low Seismicity
00:22:00,279.2,Low Seismicity
00:22:02,279.2,Low Seismicity
00:22:04,279.2,Low Seismicity
00:22:06,279.2,Low Seismicity
00:22:08,279.3,Low Seismicity
00:22:10,279.3,Low Seismicity
00:22:12,279.2,Low Seismicity
00:22:14,279.3,Low Seismicity
00:22:16,279.3,Low Seismicity
00:22:18,279.2,Low Seismicity
00:22:20,279.3,Low Seismicity
00:22:22,279.3,Low Seismicity
00:22:24,279.3,Low Seismicity
00:22:26,279.3,Low Seismicity
00:22:28,279.3,Low Seismicity
00:22:30,279.3,Low Seismicity
00:22:32,279.3,Low Seismicity
00:22:34,279.3,Low Seismicity
00:22:36,279.4,Low Seismicity
00:22:38,279.3,Low Seismicity
00:22:40,279.4,Low Seismicity
00:22:42,279.4,Low Seismicity
00:22:44,279.4,Low Seismicity
00:22:46,279.4,Low Seismicity
00:22:48,279.4,Low Seismicity
00:22:50,279.4,Low Seismicity
00:22:52,279.4,Low Seismicity
00:22:54,279.4,Low Seismicity
00:22:56,279.4,Low Seismicity
00:22:58,279.4,Low Seismicity
00:23:00,279.4,Low Seismicity
00:23:02,279.4,Low Seismicity
00:23:04,279.4,Low Seismicity
00:23:06,279.4,Low Seismicity
00:23:08,279.4,Low Seismicity
00:23:10,279.4,Low Seismicity
00:23:12,279.4,Low Seismicity
00:23:14,279.4,Low Seismicity
00:23:16,279.4,Low Seismicity
00:23:18,279.5,Low Seismicity
00:23:20,279.4,Low Seismicity
00:23:22,279.4,Low Seismicity
00:23:24,279.5,Low Seismicity
00:23:26,279.4,Low Seismicity
00:23:28,279.4,Low Seismicity
00:23:30,279.5,Low Seismicity
00:23:32,279.5,Low Seismicity
00:23:34,279.4,Low Seismicity
00:23:36,279.4,Low Seismicity
00:23:38,279.4,Low Seismicity
00:23:40,279.4,Low Seismicity
00:23:42,279.5,Low Seismicity
00:23:44,279.5,Low Seismicity
00:23:46,279.4,Low Seismicity
00:23:48,279.5,Low Seismicity
00:23:50,279.5,Low Seismicity
00:23:52,279.5,Low Seismicity
00:23:54,279.5,Low Seismicity
00:23:56,279.5,Low Seismicity
00:23:58,279.5,Low Seismicity
00:24:00,279.5,Low Seismicity
00:24:02,279.5,Low Seismicity
00:24:04,279.5,Low Seismicity
00:24:06,279.5,Low Seismicity
00:24:08,279.5,Low Seismicity
00:24:10,279.6,Low Seismicity
00:24:12,279.6,Low Seismicity
00:24:14,279.6,Low Seismicity
00:24:16,279.6,Low Seismicity
00:24:18,279.6,Low Seismicity
00:24:20,279.6,Low Seismicity
00:24:22,279.6,Low Seismicity
00:24:24,279.6,Low Seismicity
00:24:26,279.6,Low Seismicity
00:24:28,279.7,Low Seismicity
00:24:30,279.6,Low Seismicity
00:24:32,279.7,Low Seismicity
00:24:34,279.7,Low Seismicity
00:24:36,279.7,Low Seismicity
00:24:38,279.7,Low Seismicity
00:24:40,279.7,Low Seismicity
00:24:42,279.7,Low Seismicity
00:24:44,279.8,Low Seismicity
00:24:46,279.7,Low Seismicity
00:24:48,279.7,Low Seismicity
00:24:50,279.8,Low Seismicity
00:24:52,279.8,Low Seismicity
00:24:54,279.8,Low Seismicity
00:24:56,279.8,Low Seismicity
00:24:58,279.8,Low Seismicity
00:25:00,279.8,Low Seismicity
00:25:02,279.8,Low Seismicity
00:25:04,279.8,Low Seismicity
00:25:06,279.8,Low Seismicity
00:25:08,279.8,Low Seismicity
00:25:10,279.9,Low Seismicity
00:25:12,279.9,Low Seismicity
00:25:14,279.9,Low Seismicity
00:25:16,279.9,Low Seismicity
00:25:18,279.9,Low Seismicity
00:25:20,279.9,Low Seismicity
00:25:22,279.9,Low Seismicity
00:25:24,280,Low Seismicity
00:25:26,280,Low Seismicity
00:25:28,279.9,Low Seismicity
00:25:30,279.9,Low Seismicity
00:25:32,280,Low Seismicity
00:25:34,280,Low Seismicity
00:25:36,280,Low Seismicity
00:25:38,280,Low Seismicity
00:25:40,280,Low Seismicity
00:25:42,280,Low Seismicity
00:25:44,280,Low Seismicity
00:25:46,280,Low Seismicity
00:25:48,280.1,Low Seismicity
00:25:50,280.1,Low Seismicity
00:25:52,280.1,Low Seismicity
00:25:54,280.1,Low Seismicity
00:25:56,280.1,Low Seismicity
00:25:58,280.1,Low Seismicity
00:26:00,280.1,Low Seismicity
00:26:02,280.1,Low Seismicity
00:26:04,280.1,Low Seismicity
00:26:06,280.1,Low Seismicity
00:26:08,280.1,Low Seismicity
