Time,EC,Experiment
09:57:35,361.4,Baseline
09:57:37,361.4,Baseline
09:57:43,361.4,Baseline
09:57:49,361.4,Baseline
09:57:51,361.4,Baseline
09:57:53,361.4,Baseline
10:01:37,361.4,Baseline
10:01:57,361.4,Baseline
10:02:03,361.4,Baseline
10:02:09,361.4,Baseline
09:55:03,361.5,Baseline
09:55:11,361.5,Baseline
09:57:03,361.5,Baseline
09:57:47,361.5,Baseline
09:58:23,361.5,Baseline
10:01:21,361.5,Baseline
09:52:03,361.6,Baseline
09:52:07,361.6,Baseline
09:52:17,361.6,Baseline
09:55:01,361.6,Baseline
09:56:43,361.6,Baseline
09:56:45,361.6,Baseline
09:57:09,361.6,Baseline
09:57:11,361.6,Baseline
09:57:13,361.6,Baseline
09:57:15,361.6,Baseline
09:57:17,361.6,Baseline
09:58:13,361.6,Baseline
09:58:17,361.6,Baseline
09:58:19,361.6,Baseline
09:51:57,361.7,Baseline
09:52:11,361.7,Baseline
09:52:13,361.7,Baseline
09:56:49,361.7,Baseline
09:56:59,361.7,Baseline
09:57:55,361.7,Baseline
09:57:59,361.7,Baseline
09:58:11,361.7,Baseline
09:58:15,361.7,Baseline
09:58:43,361.7,Baseline
09:58:53,361.7,Baseline
09:58:55,361.7,Baseline
09:59:35,361.7,Baseline
09:59:37,361.7,Baseline
10:01:51,361.7,Baseline
16:57:47,361.7,Baseline
09:51:53,361.8,Baseline
09:52:01,361.8,Baseline
09:52:05,361.8,Baseline
09:52:15,361.8,Baseline
09:56:51,361.8,Baseline
09:57:01,361.8,Baseline
09:57:05,361.8,Baseline
09:57:57,361.8,Baseline
09:58:21,361.8,Baseline
09:58:39,361.8,Baseline
09:58:45,361.8,Baseline
09:58:47,361.8,Baseline
09:58:49,361.8,Baseline
09:58:51,361.8,Baseline
09:59:11,361.8,Baseline
09:59:13,361.8,Baseline
09:59:25,361.8,Baseline
09:59:27,361.8,Baseline
09:59:29,361.8,Baseline
09:59:31,361.8,Baseline
09:59:33,361.8,Baseline
09:51:55,361.9,Baseline
09:52:09,361.9,Baseline
09:58:03,361.9,Baseline
09:58:41,361.9,Baseline
09:58:57,361.9,Baseline
09:58:59,361.9,Baseline
09:59:01,361.9,Baseline
10:01:07,361.9,Baseline
09:48:55,362,Baseline
09:56:47,362,Baseline
09:57:07,362,Baseline
09:58:01,362,Baseline
09:58:05,362,Baseline
09:58:07,362,Baseline
09:59:39,362,Baseline
09:48:59,362.1,Baseline
09:51:27,362.1,Baseline
09:56:55,362.1,Baseline
10:01:09,362.1,Baseline
09:49:01,362.2,Baseline
09:49:03,362.2,Baseline
09:49:05,362.2,Baseline
09:49:07,362.2,Baseline
09:49:09,362.2,Baseline
09:49:11,362.2,Baseline
09:49:13,362.2,Baseline
09:49:15,362.2,Baseline
09:49:17,362.2,Baseline
09:49:19,362.2,Baseline
09:49:21,362.2,Baseline
09:49:23,362.2,Baseline
09:49:25,362.2,Baseline
09:51:29,362.2,Baseline
09:51:31,362.2,Baseline
09:51:35,362.2,Baseline
09:56:53,362.2,Baseline
09:56:57,362.2,Baseline
10:01:11,362.2,Baseline
10:01:13,362.2,Baseline
10:01:15,362.2,Baseline
09:48:53,362.3,Baseline
09:48:57,362.3,Baseline
09:51:33,362.3,Baseline
09:51:51,362.3,Baseline
09:30:47,362.4,Baseline
09:49:27,362.4,Baseline
09:49:29,362.4,Baseline
09:49:33,362.4,Baseline
09:50:53,362.4,Baseline
09:50:55,362.4,Baseline
09:50:57,362.4,Baseline
10:00:57,362.4,Baseline
09:49:31,362.5,Baseline
09:49:35,362.5,Baseline
09:49:37,362.5,Baseline
09:49:39,362.5,Baseline
09:49:41,362.5,Baseline
09:49:43,362.5,Baseline
09:49:45,362.5,Baseline
09:49:47,362.5,Baseline
09:49:49,362.5,Baseline
09:50:39,362.5,Baseline
09:50:41,362.5,Baseline
09:50:43,362.5,Baseline
09:50:45,362.5,Baseline
09:50:47,362.5,Baseline
09:50:49,362.5,Baseline
09:50:51,362.5,Baseline
09:51:01,362.5,Baseline
09:51:05,362.5,Baseline
09:51:25,362.5,Baseline
09:59:03,362.5,Baseline
09:59:05,362.5,Baseline
09:59:07,362.5,Baseline
10:00:43,362.5,Baseline
10:00:51,362.5,Baseline
09:49:51,362.6,Baseline
09:49:53,362.6,Baseline
09:49:57,362.6,Baseline
09:49:59,362.6,Baseline
09:50:01,362.6,Baseline
09:50:03,362.6,Baseline
09:50:07,362.6,Baseline
09:50:09,362.6,Baseline
09:50:11,362.6,Baseline
09:50:59,362.6,Baseline
09:51:03,362.6,Baseline
09:59:41,362.6,Baseline
09:59:43,362.6,Baseline
09:59:45,362.6,Baseline
10:00:03,362.6,Baseline
10:00:47,362.6,Baseline
10:00:55,362.6,Baseline
10:18:37,362.6,Baseline
09:28:43,362.7,Baseline
09:28:49,362.7,Baseline
09:49:55,362.7,Baseline
09:50:05,362.7,Baseline
09:50:13,362.7,Baseline
09:50:15,362.7,Baseline
09:50:19,362.7,Baseline
09:50:21,362.7,Baseline
09:50:25,362.7,Baseline
09:50:27,362.7,Baseline
09:50:29,362.7,Baseline
09:50:31,362.7,Baseline
09:50:33,362.7,Baseline
09:50:35,362.7,Baseline
09:50:37,362.7,Baseline
09:51:49,362.7,Baseline
09:59:47,362.7,Baseline
10:00:53,362.7,Baseline
10:01:03,362.7,Baseline
10:01:05,362.7,Baseline
09:28:45,362.8,Baseline
09:28:47,362.8,Baseline
09:28:51,362.8,Baseline
09:28:53,362.8,Baseline
09:28:57,362.8,Baseline
09:28:59,362.8,Baseline
09:29:01,362.8,Baseline
09:29:03,362.8,Baseline
09:29:05,362.8,Baseline
09:29:07,362.8,Baseline
09:29:09,362.8,Baseline
09:48:37,362.8,Baseline
09:50:17,362.8,Baseline
09:50:23,362.8,Baseline
09:51:11,362.8,Baseline
09:51:13,362.8,Baseline
09:51:23,362.8,Baseline
09:51:37,362.8,Baseline
09:51:39,362.8,Baseline
09:51:41,362.8,Baseline
09:59:49,362.8,Baseline
10:00:45,362.8,Baseline
10:00:59,362.8,Baseline
10:01:01,362.8,Baseline
10:02:51,362.8,Baseline
09:28:55,362.9,Baseline
09:29:11,362.9,Baseline
09:29:13,362.9,Baseline
09:29:15,362.9,Baseline
09:29:17,362.9,Baseline
09:48:33,362.9,Baseline
09:48:35,362.9,Baseline
09:48:39,362.9,Baseline
09:48:47,362.9,Baseline
09:48:49,362.9,Baseline
09:48:51,362.9,Baseline
09:51:09,362.9,Baseline
09:51:15,362.9,Baseline
09:59:09,362.9,Baseline
10:00:01,362.9,Baseline
10:00:05,362.9,Baseline
10:00:07,362.9,Baseline
10:00:09,362.9,Baseline
10:00:11,362.9,Baseline
10:00:17,362.9,Baseline
10:00:49,362.9,Baseline
10:18:33,362.9,Baseline
09:29:19,363,Baseline
09:29:21,363,Baseline
09:29:23,363,Baseline
09:29:25,363,Baseline
09:48:31,363,Baseline
09:51:07,363,Baseline
09:51:17,363,Baseline
09:51:19,363,Baseline
09:51:21,363,Baseline
09:51:43,363,Baseline
09:59:51,363,Baseline
10:00:13,363,Baseline
10:00:19,363,Baseline
10:00:21,363,Baseline
10:18:29,363,Baseline
10:18:35,363,Baseline
09:29:27,363.1,Baseline
09:29:29,363.1,Baseline
09:29:31,363.1,Baseline
09:29:33,363.1,Baseline
09:29:35,363.1,Baseline
09:29:37,363.1,Baseline
09:48:41,363.1,Baseline
09:48:43,363.1,Baseline
09:51:45,363.1,Baseline
09:51:47,363.1,Baseline
10:00:15,363.1,Baseline
10:00:23,363.1,Baseline
10:00:25,363.1,Baseline
10:00:29,363.1,Baseline
10:00:31,363.1,Baseline
10:00:33,363.1,Baseline
10:18:31,363.1,Baseline
09:29:39,363.2,Baseline
09:29:41,363.2,Baseline
09:29:43,363.2,Baseline
09:59:59,363.2,Baseline
10:00:27,363.2,Baseline
10:00:41,363.2,Baseline
09:29:45,363.3,Baseline
09:29:47,363.3,Baseline
09:29:49,363.3,Baseline
09:29:55,363.3,Baseline
09:48:29,363.3,Baseline
09:48:45,363.3,Baseline
09:59:53,363.3,Baseline
09:59:55,363.3,Baseline
09:59:57,363.3,Baseline
10:00:35,363.3,Baseline
10:00:37,363.3,Baseline
10:00:39,363.3,Baseline
09:29:51,363.4,Baseline
09:29:53,363.4,Baseline
09:29:57,363.4,Baseline
09:29:59,363.4,Baseline
09:30:01,363.4,Baseline
10:04:09,363.4,Baseline
10:04:11,363.4,Baseline
09:30:03,363.5,Baseline
09:30:05,363.5,Baseline
09:30:07,363.5,Baseline
09:30:09,363.5,Baseline
09:30:11,363.5,Baseline
10:04:03,363.5,Baseline
10:04:05,363.5,Baseline
10:04:07,363.5,Baseline
