Time,ORP,Experiment
13:18:29,254,Low Seismicity
13:18:31,246,Low Seismicity
13:18:33,243,Low Seismicity
13:18:35,241,Low Seismicity
13:18:37,235,Low Seismicity
13:18:39,244,Low Seismicity
13:18:41,242,Low Seismicity
13:18:43,231,Low Seismicity
13:18:45,234,Low Seismicity
13:18:47,245,Low Seismicity
13:18:49,250,Low Seismicity
13:18:51,249,Low Seismicity
13:18:53,258,Low Seismicity
13:18:55,257,Low Seismicity
13:18:57,253,Low Seismicity
13:18:59,249,Low Seismicity
13:19:01,261,Low Seismicity
13:19:03,263,Low Seismicity
13:19:05,253,Low Seismicity
13:19:07,250,Low Seismicity
13:19:09,249,Low Seismicity
13:19:11,244,Low Seismicity
13:19:13,246,Low Seismicity
13:19:15,256,Low Seismicity
13:19:17,263,Low Seismicity
13:19:19,259,Low Seismicity
13:19:21,262,Low Seismicity
13:19:23,258,Low Seismicity
13:19:25,257,Low Seismicity
13:19:27,258,Low Seismicity
13:19:29,250,Low Seismicity
13:19:31,248,Low Seismicity
13:19:33,256,Low Seismicity
13:19:35,254,Low Seismicity
13:19:37,248,Low Seismicity
13:19:39,241,Low Seismicity
13:19:41,245,Low Seismicity
13:19:43,250,Low Seismicity
13:19:45,251,Low Seismicity
13:19:47,256,Low Seismicity
13:19:49,252,Low Seismicity
13:19:51,258,Low Seismicity
13:19:53,261,Low Seismicity
13:19:55,258,Low Seismicity
13:19:57,259,Low Seismicity
13:19:59,254,Low Seismicity
13:20:01,252,Low Seismicity
13:20:03,246,Low Seismicity
13:20:05,241,Low Seismicity
13:20:07,237,Low Seismicity
13:20:09,237,Low Seismicity
13:20:11,244,Low Seismicity
13:20:13,245,Low Seismicity
13:20:15,244,Low Seismicity
13:20:17,249,Low Seismicity
13:20:19,249,Low Seismicity
13:20:21,255,Low Seismicity
13:20:23,254,Low Seismicity
13:20:25,250,Low Seismicity
13:20:27,251,Low Seismicity
13:20:29,252,Low Seismicity
13:20:31,251,Low Seismicity
13:20:33,248,Low Seismicity
13:20:35,250,Low Seismicity
13:20:37,245,Low Seismicity
13:20:39,238,Low Seismicity
13:20:41,242,Low Seismicity
13:20:43,241,Low Seismicity
13:20:45,236,Low Seismicity
13:20:47,235,Low Seismicity
13:20:49,232,Low Seismicity
13:20:51,232,Low Seismicity
13:20:53,245,Low Seismicity
13:20:55,241,Low Seismicity
13:20:57,238,Low Seismicity
13:20:59,244,Low Seismicity
13:21:01,237,Low Seismicity
13:21:03,243,Low Seismicity
13:21:05,237,Low Seismicity
13:21:07,235,Low Seismicity
13:21:09,235,Low Seismicity
13:21:11,223,Low Seismicity
13:21:13,227,Low Seismicity
13:21:15,235,Low Seismicity
13:21:17,240,Low Seismicity
13:21:19,235,Low Seismicity
13:21:21,247,Low Seismicity
13:21:23,247,Low Seismicity
13:21:25,243,Low Seismicity
13:21:27,237,Low Seismicity
13:21:29,237,Low Seismicity
13:21:31,238,Low Seismicity
13:21:33,239,Low Seismicity
13:21:35,240,Low Seismicity
13:21:37,240,Low Seismicity
13:21:39,236,Low Seismicity
13:21:41,232,Low Seismicity
13:21:43,236,Low Seismicity
13:21:45,237,Low Seismicity
13:21:47,243,Low Seismicity
13:21:49,238,Low Seismicity
13:21:51,238,Low Seismicity
13:21:53,226,Low Seismicity
13:21:55,224,Low Seismicity
13:21:57,233,Low Seismicity
13:21:59,232,Low Seismicity
13:22:01,233,Low Seismicity
13:22:03,234,Low Seismicity
13:22:05,237,Low Seismicity
13:22:07,240,Low Seismicity
13:22:09,244,Low Seismicity
13:22:11,239,Low Seismicity
13:22:13,224,Low Seismicity
13:22:15,231,Low Seismicity
13:22:17,233,Low Seismicity
13:22:19,233,Low Seismicity
13:22:21,235,Low Seismicity
13:22:23,233,Low Seismicity
13:22:25,235,Low Seismicity
13:22:27,235,Low Seismicity
13:22:29,236,Low Seismicity
13:22:31,243,Low Seismicity
13:22:33,247,Low Seismicity
13:22:35,236,Low Seismicity
13:22:37,229,Low Seismicity
13:22:39,235,Low Seismicity
13:22:41,233,Low Seismicity
13:22:43,232,Low Seismicity
13:22:45,251,Low Seismicity
13:22:47,257,Low Seismicity
13:22:49,261,Low Seismicity
13:22:51,247,Low Seismicity
13:22:53,239,Low Seismicity
13:22:55,227,Low Seismicity
13:22:57,232,Low Seismicity
13:22:59,233,Low Seismicity
13:23:01,238,Low Seismicity
13:23:03,231,Low Seismicity
13:23:05,233,Low Seismicity
13:23:07,231,Low Seismicity
13:23:09,229,Low Seismicity
13:23:11,235,Low Seismicity
13:23:13,246,Low Seismicity
13:23:15,244,Low Seismicity
13:23:17,238,Low Seismicity
13:23:19,240,Low Seismicity
13:23:21,236,Low Seismicity
13:23:23,243,Low Seismicity
13:23:25,238,Low Seismicity
13:23:27,241,Low Seismicity
13:23:29,241,Low Seismicity
13:23:31,237,Low Seismicity
13:23:33,237,Low Seismicity
13:23:35,243,Low Seismicity
13:23:37,245,Low Seismicity
13:23:39,248,Low Seismicity
13:23:41,248,Low Seismicity
13:23:43,245,Low Seismicity
13:23:45,243,Low Seismicity
13:23:47,244,Low Seismicity
13:23:49,232,Low Seismicity
13:23:51,236,Low Seismicity
13:23:53,241,Low Seismicity
13:23:55,233,Low Seismicity
13:23:57,231,Low Seismicity
13:23:59,243,Low Seismicity
13:24:01,232,Low Seismicity
13:24:03,229,Low Seismicity
13:24:05,240,Low Seismicity
13:24:07,250,Low Seismicity
13:24:09,259,Low Seismicity
13:24:11,244,Low Seismicity
13:24:13,257,Low Seismicity
13:24:15,246,Low Seismicity
13:24:17,245,Low Seismicity
13:24:19,244,Low Seismicity
13:24:21,251,Low Seismicity
13:24:23,265,Low Seismicity
13:24:25,258,Low Seismicity
13:24:27,271,Low Seismicity
13:24:29,262,Low Seismicity
13:24:31,263,Low Seismicity
13:24:33,267,Low Seismicity
13:24:35,269,Low Seismicity
13:24:37,270,Low Seismicity
13:24:39,259,Low Seismicity
13:24:41,252,Low Seismicity
13:24:43,259,Low Seismicity
13:24:45,264,Low Seismicity
13:24:47,252,Low Seismicity
13:24:49,252,Low Seismicity
13:24:51,259,Low Seismicity
13:24:53,256,Low Seismicity
13:24:55,253,Low Seismicity
13:24:57,259,Low Seismicity
13:24:59,268,Low Seismicity
13:25:01,276,Low Seismicity
13:25:03,268,Low Seismicity
13:25:05,269,Low Seismicity
13:25:07,264,Low Seismicity
13:25:09,261,Low Seismicity
13:25:11,266,Low Seismicity
13:25:13,262,Low Seismicity
13:25:15,262,Low Seismicity
13:25:17,258,Low Seismicity
13:25:19,253,Low Seismicity
13:25:21,251,Low Seismicity
13:25:23,265,Low Seismicity
13:25:25,262,Low Seismicity
13:25:27,255,Low Seismicity
13:25:29,241,Low Seismicity
13:25:31,242,Low Seismicity
13:25:33,247,Low Seismicity
13:25:35,247,Low Seismicity
13:25:37,237,Low Seismicity
13:25:39,233,Low Seismicity
13:25:41,231,Low Seismicity
13:25:43,218,Low Seismicity
13:25:45,220,Low Seismicity
13:25:47,223,Low Seismicity
13:25:49,236,Low Seismicity
13:25:51,249,Low Seismicity
13:25:53,245,Low Seismicity
13:25:55,250,Low Seismicity
13:25:57,232,Low Seismicity
13:25:59,232,Low Seismicity
13:26:01,224,Low Seismicity
13:26:03,204,Low Seismicity
13:26:05,232,Low Seismicity
13:26:07,232,Low Seismicity
13:26:09,221,Low Seismicity
13:26:11,234,Low Seismicity
13:26:13,241,Low Seismicity
13:26:15,236,Low Seismicity
13:26:17,238,Low Seismicity
13:26:19,224,Low Seismicity
13:26:21,222,Low Seismicity
13:26:23,226,Low Seismicity
13:26:25,225,Low Seismicity
13:26:27,219,Low Seismicity
13:26:29,225,Low Seismicity
13:26:31,227,Low Seismicity
13:26:33,217,Low Seismicity
13:26:35,233,Low Seismicity
13:26:37,238,Low Seismicity
13:26:39,243,Low Seismicity
13:26:41,239,Low Seismicity
13:26:43,237,Low Seismicity
13:26:45,219,Low Seismicity
13:26:47,218,Low Seismicity
13:26:49,218,Low Seismicity
13:26:51,237,Low Seismicity
13:26:53,245,Low Seismicity
13:26:55,243,Low Seismicity
13:26:57,220,Low Seismicity
13:26:59,229,Low Seismicity
13:27:01,224,Low Seismicity
13:27:03,235,Low Seismicity
13:27:05,236,Low Seismicity
13:27:07,237,Low Seismicity
13:27:09,230,Low Seismicity
13:27:11,226,Low Seismicity
13:27:13,225,Low Seismicity
13:27:15,228,Low Seismicity
13:27:17,227,Low Seismicity
13:27:19,227,Low Seismicity
13:27:21,234,Low Seismicity
13:27:23,227,Low Seismicity
13:27:25,225,Low Seismicity
13:27:27,236,Low Seismicity
13:27:29,233,Low Seismicity
13:27:31,238,Low Seismicity
13:27:33,241,Low Seismicity
13:27:35,241,Low Seismicity
13:27:37,228,Low Seismicity
13:27:39,231,Low Seismicity
13:27:41,243,Low Seismicity
13:27:43,254,Low Seismicity
13:27:45,254,Low Seismicity
13:27:47,252,Low Seismicity
13:27:49,243,Low Seismicity
13:27:51,245,Low Seismicity
13:27:53,236,Low Seismicity
13:27:55,241,Low Seismicity
13:27:57,235,Low Seismicity
13:27:59,233,Low Seismicity
13:28:01,235,Low Seismicity
13:28:03,256,Low Seismicity
13:28:05,263,Low Seismicity
13:28:07,241,Low Seismicity
13:28:09,214,Low Seismicity
13:28:11,202,Low Seismicity
13:28:13,212,Low Seismicity
13:28:15,216,Low Seismicity
13:28:17,213,Low Seismicity
13:28:19,205,Low Seismicity
13:28:21,212,Low Seismicity
13:28:23,220,Low Seismicity
13:28:25,218,Low Seismicity
13:28:27,209,Low Seismicity
13:28:29,218,Low Seismicity
13:28:31,210,Low Seismicity
13:28:33,210,Low Seismicity
13:28:35,211,Low Seismicity
13:28:37,209,Low Seismicity
13:28:39,211,Low Seismicity
13:28:41,217,Low Seismicity
13:28:43,213,Low Seismicity
13:28:45,214,Low Seismicity
13:28:47,212,Low Seismicity
13:28:49,212,Low Seismicity
13:28:51,201,Low Seismicity
13:28:53,218,Low Seismicity
13:28:55,221,Low Seismicity
13:28:57,212,Low Seismicity
13:28:59,203,Low Seismicity
13:29:01,204,Low Seismicity
13:29:03,221,Low Seismicity
13:29:05,217,Low Seismicity
13:29:07,226,Low Seismicity
13:29:09,238,Low Seismicity
13:29:11,239,Low Seismicity
13:29:13,238,Low Seismicity
13:29:15,236,Low Seismicity
13:29:17,237,Low Seismicity
13:29:19,231,Low Seismicity
13:29:21,223,Low Seismicity
13:29:23,224,Low Seismicity
13:29:25,231,Low Seismicity
13:29:27,233,Low Seismicity
13:29:29,246,Low Seismicity
13:29:31,246,Low Seismicity
13:29:33,250,Low Seismicity
13:29:35,256,Low Seismicity
13:29:37,259,Low Seismicity
13:29:39,253,Low Seismicity
13:29:41,262,Low Seismicity
13:29:43,263,Low Seismicity
13:29:45,261,Low Seismicity
13:29:47,261,Low Seismicity
13:29:49,256,Low Seismicity
13:29:51,267,Low Seismicity
13:29:53,264,Low Seismicity
13:29:55,264,Low Seismicity
13:29:57,252,Low Seismicity
13:29:59,252,Low Seismicity
13:30:01,247,Low Seismicity
13:30:03,244,Low Seismicity
13:30:05,235,Low Seismicity
13:30:07,235,Low Seismicity
13:30:09,239,Low Seismicity
13:30:11,246,Low Seismicity
13:30:13,230,Low Seismicity
13:30:15,220,Low Seismicity
13:30:17,230,Low Seismicity
13:30:19,235,Low Seismicity
13:30:21,247,Low Seismicity
13:30:23,252,Low Seismicity
13:30:25,243,Low Seismicity
13:30:27,234,Low Seismicity
13:30:29,242,Low Seismicity
13:30:31,231,Low Seismicity
13:30:33,235,Low Seismicity
13:30:35,223,Low Seismicity
13:30:37,230,Low Seismicity
13:30:39,222,Low Seismicity
13:30:41,223,Low Seismicity
13:30:43,220,Low Seismicity
13:30:45,225,Low Seismicity
13:30:47,226,Low Seismicity
13:30:49,227,Low Seismicity
13:30:51,226,Low Seismicity
13:30:53,228,Low Seismicity
13:30:55,234,Low Seismicity
13:30:57,235,Low Seismicity
13:30:59,226,Low Seismicity
13:31:01,231,Low Seismicity
13:31:03,220,Low Seismicity
13:31:05,229,Low Seismicity
13:31:07,248,Low Seismicity
13:31:09,250,Low Seismicity
13:31:11,241,Low Seismicity
13:31:13,218,Low Seismicity
13:31:15,230,Low Seismicity
13:31:17,231,Low Seismicity
13:31:19,234,Low Seismicity
13:31:21,228,Low Seismicity
13:31:23,231,Low Seismicity
13:31:25,235,Low Seismicity
13:31:27,223,Low Seismicity
13:31:29,229,Low Seismicity
13:31:31,238,Low Seismicity
13:31:33,227,Low Seismicity
13:31:35,235,Low Seismicity
13:31:37,239,Low Seismicity
13:31:39,220,Low Seismicity
13:31:41,237,Low Seismicity
13:31:43,243,Low Seismicity
13:31:45,238,Low Seismicity
13:31:47,228,Low Seismicity
13:31:49,240,Low Seismicity
13:31:51,242,Low Seismicity
13:31:53,250,Low Seismicity
13:31:55,230,Low Seismicity
13:31:57,232,Low Seismicity
13:31:59,245,Low Seismicity
13:32:01,245,Low Seismicity
13:32:03,228,Low Seismicity
13:32:05,233,Low Seismicity
13:32:07,224,Low Seismicity
13:32:09,240,Low Seismicity
13:32:11,243,Low Seismicity
13:32:13,252,Low Seismicity
13:32:15,255,Low Seismicity
13:32:17,255,Low Seismicity
13:32:19,253,Low Seismicity
13:32:21,248,Low Seismicity
13:32:23,238,Low Seismicity
13:32:25,233,Low Seismicity
13:32:27,230,Low Seismicity
13:32:29,244,Low Seismicity
13:32:31,250,Low Seismicity
13:32:33,254,Low Seismicity
13:32:35,249,Low Seismicity
13:32:37,244,Low Seismicity
13:32:39,219,Low Seismicity
13:32:41,221,Low Seismicity
13:32:43,221,Low Seismicity
13:32:45,222,Low Seismicity
13:32:47,213,Low Seismicity
13:32:49,199.1,Low Seismicity
13:32:51,199.6,Low Seismicity
13:32:53,211,Low Seismicity
13:32:55,210,Low Seismicity
13:32:57,216,Low Seismicity
13:32:59,217,Low Seismicity
13:33:01,216,Low Seismicity
13:33:03,219,Low Seismicity
13:33:05,226,Low Seismicity
13:33:07,229,Low Seismicity
13:33:09,217,Low Seismicity
13:33:11,212,Low Seismicity
13:33:13,211,Low Seismicity
13:33:15,208,Low Seismicity
13:33:17,220,Low Seismicity
13:33:19,215,Low Seismicity
13:33:21,218,Low Seismicity
13:33:23,214,Low Seismicity
13:33:25,221,Low Seismicity
13:33:27,223,Low Seismicity
13:33:29,213,Low Seismicity
13:33:31,209,Low Seismicity
13:33:33,217,Low Seismicity
13:33:35,223,Low Seismicity
13:33:37,218,Low Seismicity
13:33:39,222,Low Seismicity
13:33:41,213,Low Seismicity
13:33:43,204,Low Seismicity
13:33:45,199.3,Low Seismicity
13:33:47,191.8,Low Seismicity
13:33:49,187.8,Low Seismicity
13:33:51,190.6,Low Seismicity
13:33:53,191.3,Low Seismicity
13:33:55,202,Low Seismicity
13:33:57,207,Low Seismicity
13:33:59,211,Low Seismicity
13:34:01,214,Low Seismicity
13:34:03,220,Low Seismicity
13:34:05,226,Low Seismicity
13:34:07,223,Low Seismicity
13:34:09,229,Low Seismicity
13:34:11,224,Low Seismicity
13:34:13,222,Low Seismicity
13:34:15,229,Low Seismicity
13:34:17,233,Low Seismicity
13:34:19,230,Low Seismicity
13:34:21,234,Low Seismicity
13:34:23,234,Low Seismicity
13:34:25,240,Low Seismicity
13:34:27,247,Low Seismicity
13:34:29,245,Low Seismicity
13:34:31,250,Low Seismicity
13:34:33,250,Low Seismicity
13:34:35,253,Low Seismicity
13:34:37,247,Low Seismicity
13:34:39,252,Low Seismicity
13:34:41,250,Low Seismicity
13:34:43,248,Low Seismicity
13:34:45,245,Low Seismicity
13:34:47,247,Low Seismicity
13:34:49,247,Low Seismicity
13:34:51,247,Low Seismicity
13:34:53,249,Low Seismicity
13:34:55,245,Low Seismicity
13:34:57,240,Low Seismicity
13:34:59,239,Low Seismicity
13:35:01,242,Low Seismicity
13:35:03,247,Low Seismicity
13:35:05,251,Low Seismicity
13:35:07,248,Low Seismicity
13:35:09,246,Low Seismicity
13:35:11,250,Low Seismicity
13:35:13,224,Low Seismicity
13:35:15,223,Low Seismicity
13:35:17,225,Low Seismicity
13:35:19,231,Low Seismicity
13:35:21,230,Low Seismicity
13:35:23,227,Low Seismicity
13:35:25,218,Low Seismicity
13:35:27,223,Low Seismicity
13:35:29,232,Low Seismicity
13:35:31,209,Low Seismicity
13:35:33,212,Low Seismicity
13:35:35,215,Low Seismicity
13:35:37,209,Low Seismicity
13:35:39,217,Low Seismicity
13:35:41,233,Low Seismicity
13:35:43,229,Low Seismicity
13:35:45,213,Low Seismicity
13:35:47,196,Low Seismicity
13:35:49,216,Low Seismicity
13:35:51,216,Low Seismicity
13:35:53,216,Low Seismicity
13:35:55,221,Low Seismicity
13:35:57,222,Low Seismicity
13:35:59,229,Low Seismicity
13:36:01,231,Low Seismicity
13:36:03,222,Low Seismicity
13:36:05,232,Low Seismicity
13:36:07,228,Low Seismicity
13:36:09,227,Low Seismicity
13:36:11,219,Low Seismicity
13:36:13,215,Low Seismicity
13:36:15,216,Low Seismicity
13:36:17,227,Low Seismicity
13:36:19,229,Low Seismicity
13:36:21,232,Low Seismicity
13:36:23,230,Low Seismicity
13:36:25,213,Low Seismicity
13:36:27,203,Low Seismicity
13:36:29,201,Low Seismicity
13:36:31,208,Low Seismicity
13:36:33,217,Low Seismicity
13:36:35,215,Low Seismicity
13:36:37,221,Low Seismicity
13:36:39,220,Low Seismicity
13:36:41,222,Low Seismicity
13:36:43,221,Low Seismicity
13:36:45,226,Low Seismicity
13:36:47,230,Low Seismicity
13:36:49,228,Low Seismicity
13:36:51,225,Low Seismicity
13:36:53,220,Low Seismicity
13:36:55,226,Low Seismicity
13:36:57,216,Low Seismicity
13:36:59,223,Low Seismicity
13:37:01,222,Low Seismicity
13:37:03,221,Low Seismicity
13:37:05,228,Low Seismicity
13:37:07,229,Low Seismicity
13:37:09,230,Low Seismicity
13:37:11,239,Low Seismicity
13:37:13,235,Low Seismicity
13:37:15,236,Low Seismicity
13:37:17,234,Low Seismicity
13:37:19,233,Low Seismicity
13:37:21,238,Low Seismicity
13:37:23,228,Low Seismicity
13:37:25,221,Low Seismicity
13:37:27,214,Low Seismicity
13:37:29,210,Low Seismicity
13:37:31,214,Low Seismicity
13:37:33,219,Low Seismicity
13:37:35,225,Low Seismicity
13:37:37,228,Low Seismicity
13:37:39,237,Low Seismicity
13:37:41,236,Low Seismicity
13:37:43,240,Low Seismicity
13:37:45,238,Low Seismicity
13:37:47,239,Low Seismicity
13:37:49,244,Low Seismicity
13:37:51,243,Low Seismicity
13:37:53,248,Low Seismicity
13:37:55,229,Low Seismicity
13:37:57,245,Low Seismicity
13:37:59,240,Low Seismicity
13:38:01,245,Low Seismicity
13:38:03,241,Low Seismicity
13:38:05,237,Low Seismicity
13:38:07,234,Low Seismicity
13:38:09,223,Low Seismicity
13:38:11,218,Low Seismicity
13:38:13,213,Low Seismicity
13:38:15,229,Low Seismicity
13:38:17,233,Low Seismicity
13:38:19,227,Low Seismicity
13:38:21,206,Low Seismicity
13:38:23,220,Low Seismicity
13:38:25,229,Low Seismicity
13:38:27,220,Low Seismicity
13:38:29,235,Low Seismicity
13:38:31,225,Low Seismicity
13:38:33,230,Low Seismicity
13:38:35,233,Low Seismicity
13:38:37,238,Low Seismicity
13:38:39,229,Low Seismicity
13:38:41,214,Low Seismicity
13:38:43,209,Low Seismicity
13:38:45,233,Low Seismicity
13:38:47,233,Low Seismicity
13:38:49,237,Low Seismicity
13:38:51,240,Low Seismicity
13:38:53,236,Low Seismicity
13:38:55,242,Low Seismicity
13:38:57,236,Low Seismicity
13:38:59,238,Low Seismicity
13:39:01,239,Low Seismicity
13:39:03,236,Low Seismicity
13:39:05,233,Low Seismicity
13:39:07,236,Low Seismicity
13:39:09,229,Low Seismicity
13:39:11,215,Low Seismicity
13:39:13,223,Low Seismicity
13:39:15,212,Low Seismicity
13:39:17,210,Low Seismicity
13:39:19,219,Low Seismicity
13:39:21,214,Low Seismicity
13:39:23,231,Low Seismicity
13:39:25,223,Low Seismicity
13:39:27,225,Low Seismicity
13:39:29,241,Low Seismicity
13:39:31,246,Low Seismicity
13:39:33,245,Low Seismicity
13:39:35,240,Low Seismicity
13:39:37,244,Low Seismicity
13:39:39,245,Low Seismicity
13:39:41,245,Low Seismicity
13:39:43,252,Low Seismicity
13:39:45,253,Low Seismicity
13:39:47,250,Low Seismicity
13:39:49,238,Low Seismicity
13:39:51,242,Low Seismicity
13:39:53,236,Low Seismicity
13:39:55,252,Low Seismicity
13:39:57,255,Low Seismicity
13:39:59,252,Low Seismicity
13:40:01,253,Low Seismicity
13:40:03,254,Low Seismicity
13:40:05,251,Low Seismicity
13:40:07,251,Low Seismicity
13:40:09,250,Low Seismicity
13:40:11,245,Low Seismicity
13:40:13,240,Low Seismicity
13:40:15,244,Low Seismicity
13:40:17,243,Low Seismicity
13:40:19,250,Low Seismicity
