Time,EC,Experiment
16:26:56,85.4,High Seismicity
16:26:58,85.4,High Seismicity
16:27:00,85.4,High Seismicity
16:27:02,85.4,High Seismicity
16:27:04,85.4,High Seismicity
16:27:06,85.4,High Seismicity
16:27:08,85.4,High Seismicity
16:27:10,85.5,High Seismicity
16:27:12,85.5,High Seismicity
16:27:14,85.5,High Seismicity
16:27:16,85.4,High Seismicity
16:27:18,85.5,High Seismicity
16:27:20,85.5,High Seismicity
16:27:22,85.5,High Seismicity
16:27:24,85.5,High Seismicity
16:27:26,85.5,High Seismicity
16:27:28,85.5,High Seismicity
16:27:30,85.5,High Seismicity
16:27:32,85.5,High Seismicity
16:27:34,85.5,High Seismicity
16:27:36,85.5,High Seismicity
16:27:38,85.5,High Seismicity
16:27:40,85.5,High Seismicity
16:27:42,85.5,High Seismicity
16:27:44,85.5,High Seismicity
16:27:46,85.5,High Seismicity
16:27:48,85.5,High Seismicity
16:27:50,85.5,High Seismicity
16:27:52,85.5,High Seismicity
16:27:54,85.5,High Seismicity
16:27:56,85.5,High Seismicity
16:27:58,85.5,High Seismicity
16:28:00,85.5,High Seismicity
16:28:02,85.5,High Seismicity
16:28:04,85.5,High Seismicity
16:28:06,85.5,High Seismicity
16:28:08,85.6,High Seismicity
16:28:10,85.6,High Seismicity
16:28:12,85.6,High Seismicity
16:28:14,85.6,High Seismicity
16:28:16,85.6,High Seismicity
16:28:18,85.6,High Seismicity
16:28:20,85.6,High Seismicity
16:28:22,85.6,High Seismicity
16:28:24,85.6,High Seismicity
16:28:26,85.6,High Seismicity
16:28:28,85.6,High Seismicity
16:28:30,85.7,High Seismicity
16:28:32,85.7,High Seismicity
16:28:34,85.7,High Seismicity
16:28:36,85.7,High Seismicity
16:28:38,85.7,High Seismicity
16:28:40,85.7,High Seismicity
16:28:42,85.7,High Seismicity
16:28:44,85.7,High Seismicity
16:28:46,85.7,High Seismicity
16:28:48,85.7,High Seismicity
16:28:50,85.7,High Seismicity
16:28:52,85.7,High Seismicity
16:28:54,85.7,High Seismicity
16:28:56,85.8,High Seismicity
16:28:58,85.7,High Seismicity
16:29:00,85.7,High Seismicity
16:29:02,85.8,High Seismicity
16:29:04,85.8,High Seismicity
16:29:06,85.8,High Seismicity
16:29:08,85.8,High Seismicity
16:29:10,85.8,High Seismicity
16:29:12,85.8,High Seismicity
16:29:14,85.8,High Seismicity
16:29:16,85.8,High Seismicity
16:29:18,85.8,High Seismicity
16:29:20,85.8,High Seismicity
16:29:22,85.8,High Seismicity
16:29:24,85.8,High Seismicity
16:29:26,85.8,High Seismicity
16:29:28,85.8,High Seismicity
16:29:30,85.8,High Seismicity
16:29:32,85.8,High Seismicity
16:29:34,85.8,High Seismicity
16:29:36,85.8,High Seismicity
16:29:38,85.8,High Seismicity
16:29:40,85.8,High Seismicity
16:29:42,85.8,High Seismicity
16:29:44,85.8,High Seismicity
16:29:46,85.8,High Seismicity
16:29:48,85.8,High Seismicity
16:29:50,85.8,High Seismicity
16:29:52,85.8,High Seismicity
16:29:54,85.8,High Seismicity
16:29:56,85.8,High Seismicity
16:29:58,85.8,High Seismicity
16:30:00,85.8,High Seismicity
16:30:02,85.8,High Seismicity
16:30:04,85.8,High Seismicity
16:30:06,85.8,High Seismicity
16:30:08,85.9,High Seismicity
16:30:10,85.9,High Seismicity
16:30:12,85.9,High Seismicity
16:30:14,85.9,High Seismicity
16:30:16,85.9,High Seismicity
16:30:18,85.9,High Seismicity
16:30:20,85.9,High Seismicity
16:30:22,85.9,High Seismicity
16:30:24,85.9,High Seismicity
16:30:26,85.9,High Seismicity
16:30:28,85.9,High Seismicity
16:30:30,85.9,High Seismicity
16:30:32,85.9,High Seismicity
16:30:34,85.9,High Seismicity
16:30:36,85.9,High Seismicity
16:30:38,86,High Seismicity
16:30:40,86,High Seismicity
16:30:42,86,High Seismicity
16:30:44,86,High Seismicity
16:30:46,86,High Seismicity
16:30:48,86,High Seismicity
16:30:50,86,High Seismicity
16:30:52,86,High Seismicity
16:30:54,86,High Seismicity
16:30:56,86,High Seismicity
16:30:58,86.1,High Seismicity
16:31:00,86.1,High Seismicity
16:31:02,86.1,High Seismicity
16:31:04,86.1,High Seismicity
16:31:06,86.1,High Seismicity
16:31:08,86.2,High Seismicity
16:31:10,86.2,High Seismicity
16:31:12,86.2,High Seismicity
16:31:14,86.2,High Seismicity
16:31:16,86.2,High Seismicity
16:31:18,86.2,High Seismicity
16:31:20,86.2,High Seismicity
16:31:22,86.2,High Seismicity
16:31:24,86.2,High Seismicity
16:31:26,86.3,High Seismicity
16:31:28,86.3,High Seismicity
16:31:30,86.3,High Seismicity
16:31:32,86.3,High Seismicity
16:31:34,86.3,High Seismicity
16:31:36,86.4,High Seismicity
16:31:38,86.3,High Seismicity
16:31:40,86.4,High Seismicity
16:31:42,86.4,High Seismicity
16:31:44,86.4,High Seismicity
16:31:46,86.4,High Seismicity
16:31:48,86.4,High Seismicity
16:31:50,86.4,High Seismicity
16:31:52,86.4,High Seismicity
16:31:54,86.5,High Seismicity
16:31:56,86.5,High Seismicity
16:31:58,86.5,High Seismicity
16:32:00,86.5,High Seismicity
16:32:02,86.5,High Seismicity
16:32:04,86.5,High Seismicity
16:32:06,86.5,High Seismicity
16:32:08,86.6,High Seismicity
16:32:10,86.6,High Seismicity
16:32:12,86.6,High Seismicity
16:32:14,86.6,High Seismicity
16:32:16,86.6,High Seismicity
16:32:18,86.6,High Seismicity
16:32:20,86.6,High Seismicity
16:32:22,86.6,High Seismicity
16:32:24,86.7,High Seismicity
16:32:26,86.7,High Seismicity
16:32:28,86.7,High Seismicity
16:32:30,86.7,High Seismicity
16:32:32,86.7,High Seismicity
16:32:34,86.7,High Seismicity
16:32:36,86.7,High Seismicity
16:32:38,86.7,High Seismicity
16:32:40,86.8,High Seismicity
16:32:42,86.8,High Seismicity
16:32:44,86.8,High Seismicity
16:32:46,86.8,High Seismicity
16:32:48,86.8,High Seismicity
16:32:50,86.8,High Seismicity
16:32:52,86.8,High Seismicity
16:32:54,86.8,High Seismicity
16:32:56,86.8,High Seismicity
16:32:58,86.8,High Seismicity
16:33:00,86.8,High Seismicity
16:33:02,86.8,High Seismicity
16:33:04,86.9,High Seismicity
16:33:06,86.9,High Seismicity
16:33:08,86.8,High Seismicity
16:33:10,86.8,High Seismicity
16:33:12,86.9,High Seismicity
16:33:14,86.9,High Seismicity
16:33:16,86.9,High Seismicity
16:33:18,86.9,High Seismicity
16:33:20,86.9,High Seismicity
16:33:22,86.9,High Seismicity
16:33:24,86.9,High Seismicity
16:33:26,86.9,High Seismicity
16:33:28,86.9,High Seismicity
16:33:30,86.9,High Seismicity
16:33:32,86.9,High Seismicity
16:33:34,86.9,High Seismicity
16:33:36,86.9,High Seismicity
16:33:38,87,High Seismicity
16:33:40,86.9,High Seismicity
16:33:42,86.9,High Seismicity
16:33:44,87,High Seismicity
16:33:46,87,High Seismicity
16:33:48,87,High Seismicity
16:33:50,87,High Seismicity
16:33:52,87,High Seismicity
16:33:54,87,High Seismicity
16:33:56,87,High Seismicity
16:33:58,87,High Seismicity
16:34:00,87,High Seismicity
16:34:02,87.1,High Seismicity
16:34:04,87,High Seismicity
16:34:06,87.1,High Seismicity
16:34:08,87.1,High Seismicity
16:34:10,87.1,High Seismicity
16:34:12,87.1,High Seismicity
16:34:14,87.1,High Seismicity
16:34:16,87.1,High Seismicity
16:34:18,87.1,High Seismicity
16:34:20,87.1,High Seismicity
16:34:22,87.2,High Seismicity
16:34:24,87.2,High Seismicity
16:34:26,87.2,High Seismicity
16:34:28,87.2,High Seismicity
16:34:30,87.2,High Seismicity
16:34:32,87.2,High Seismicity
16:34:34,87.2,High Seismicity
16:34:36,87.2,High Seismicity
16:34:38,87.2,High Seismicity
16:34:40,87.2,High Seismicity
16:34:42,87.2,High Seismicity
16:34:44,87.3,High Seismicity
16:34:46,87.3,High Seismicity
16:34:48,87.3,High Seismicity
16:34:50,87.3,High Seismicity
16:34:52,87.3,High Seismicity
16:34:54,87.3,High Seismicity
16:34:56,87.3,High Seismicity
16:34:58,87.3,High Seismicity
16:35:00,87.4,High Seismicity
16:35:02,87.4,High Seismicity
16:35:04,87.4,High Seismicity
16:35:06,87.4,High Seismicity
16:35:08,87.4,High Seismicity
16:35:10,87.5,High Seismicity
16:35:12,87.5,High Seismicity
16:35:14,87.4,High Seismicity
16:35:16,87.5,High Seismicity
16:35:18,87.5,High Seismicity
16:35:20,87.5,High Seismicity
16:35:22,87.5,High Seismicity
16:35:24,87.5,High Seismicity
16:35:26,87.5,High Seismicity
16:35:28,87.6,High Seismicity
16:35:30,87.5,High Seismicity
16:35:32,87.6,High Seismicity
16:35:34,87.6,High Seismicity
16:35:36,87.6,High Seismicity
16:35:38,87.6,High Seismicity
16:35:40,87.6,High Seismicity
16:35:42,87.6,High Seismicity
16:35:44,87.6,High Seismicity
16:35:46,87.6,High Seismicity
16:35:48,87.7,High Seismicity
16:35:50,87.6,High Seismicity
16:35:52,87.7,High Seismicity
16:35:54,87.7,High Seismicity
16:35:56,87.7,High Seismicity
16:35:58,87.7,High Seismicity
16:36:00,87.7,High Seismicity
16:36:02,87.7,High Seismicity
16:36:04,87.7,High Seismicity
16:36:06,87.7,High Seismicity
16:36:08,87.8,High Seismicity
16:36:10,87.8,High Seismicity
16:36:12,87.8,High Seismicity
16:36:14,87.8,High Seismicity
16:36:16,87.8,High Seismicity
16:36:18,87.8,High Seismicity
16:36:20,87.9,High Seismicity
16:36:22,87.9,High Seismicity
16:36:24,87.9,High Seismicity
16:36:26,87.9,High Seismicity
16:36:28,87.9,High Seismicity
16:36:30,87.9,High Seismicity
16:36:32,87.9,High Seismicity
16:36:34,87.9,High Seismicity
16:36:36,87.9,High Seismicity
16:36:38,87.9,High Seismicity
16:36:40,87.9,High Seismicity
16:36:42,88,High Seismicity
16:36:44,88,High Seismicity
16:36:46,88,High Seismicity
16:36:48,88,High Seismicity
16:36:50,88,High Seismicity
16:36:52,88,High Seismicity
16:36:54,88,High Seismicity
16:36:56,88,High Seismicity
16:36:58,88,High Seismicity
16:37:00,88,High Seismicity
16:37:02,88,High Seismicity
16:37:04,88.1,High Seismicity
16:37:06,88.1,High Seismicity
16:37:08,88.1,High Seismicity
16:37:10,88.1,High Seismicity
16:37:12,88.1,High Seismicity
16:37:14,88.1,High Seismicity
16:37:16,88.1,High Seismicity
16:37:18,88.1,High Seismicity
16:37:20,88.1,High Seismicity
16:37:22,88.2,High Seismicity
16:37:24,88.2,High Seismicity
16:37:26,88.2,High Seismicity
16:37:28,88.2,High Seismicity
16:37:30,88.2,High Seismicity
16:37:32,88.2,High Seismicity
16:37:34,88.2,High Seismicity
16:37:36,88.2,High Seismicity
16:37:38,88.2,High Seismicity
16:37:40,88.2,High Seismicity
16:37:42,88.2,High Seismicity
16:37:44,88.2,High Seismicity
16:37:46,88.2,High Seismicity
16:37:48,88.3,High Seismicity
16:37:50,88.3,High Seismicity
16:37:52,88.3,High Seismicity
16:37:54,88.3,High Seismicity
16:37:56,88.3,High Seismicity
16:37:58,88.3,High Seismicity
16:38:00,88.3,High Seismicity
16:38:02,88.3,High Seismicity
16:38:04,88.3,High Seismicity
16:38:06,88.3,High Seismicity
16:38:08,88.4,High Seismicity
16:38:10,88.4,High Seismicity
16:38:12,88.4,High Seismicity
16:38:14,88.4,High Seismicity
16:38:16,88.4,High Seismicity
16:38:18,88.4,High Seismicity
16:38:20,88.4,High Seismicity
16:38:22,88.4,High Seismicity
16:38:24,88.4,High Seismicity
16:38:26,88.4,High Seismicity
16:38:28,88.4,High Seismicity
16:38:30,88.4,High Seismicity
16:38:32,88.5,High Seismicity
16:38:34,88.5,High Seismicity
16:38:36,88.5,High Seismicity
16:38:38,88.5,High Seismicity
16:38:40,88.5,High Seismicity
16:38:42,88.5,High Seismicity
16:38:44,88.5,High Seismicity
16:38:46,88.5,High Seismicity
16:38:48,88.5,High Seismicity
16:38:50,88.5,High Seismicity
16:38:52,88.5,High Seismicity
16:38:54,88.6,High Seismicity
16:38:56,88.6,High Seismicity
16:38:58,88.6,High Seismicity
16:39:00,88.6,High Seismicity
16:39:02,88.6,High Seismicity
16:39:04,88.6,High Seismicity
16:39:06,88.6,High Seismicity
16:39:08,88.6,High Seismicity
16:39:10,88.6,High Seismicity
16:39:12,88.7,High Seismicity
16:39:14,88.6,High Seismicity
16:39:16,88.7,High Seismicity
16:39:18,88.7,High Seismicity
16:39:20,88.7,High Seismicity
16:39:22,88.7,High Seismicity
16:39:24,88.7,High Seismicity
16:39:26,88.7,High Seismicity
16:39:28,88.7,High Seismicity
16:39:30,88.7,High Seismicity
16:39:32,88.8,High Seismicity
16:39:34,88.8,High Seismicity
16:39:36,88.8,High Seismicity
16:39:38,88.7,High Seismicity
16:39:40,88.8,High Seismicity
16:39:42,88.8,High Seismicity
16:39:44,88.8,High Seismicity
16:39:46,88.8,High Seismicity
16:39:48,88.8,High Seismicity
16:39:50,88.8,High Seismicity
16:39:52,88.8,High Seismicity
16:39:54,88.8,High Seismicity
16:39:56,88.8,High Seismicity
16:39:58,88.8,High Seismicity
16:40:00,88.8,High Seismicity
16:40:02,88.9,High Seismicity
16:40:04,88.9,High Seismicity
16:40:06,88.9,High Seismicity
16:40:08,88.9,High Seismicity
16:40:10,88.9,High Seismicity
16:40:12,88.9,High Seismicity
16:40:14,88.9,High Seismicity
16:40:16,88.9,High Seismicity
16:40:18,89,High Seismicity
16:40:20,89,High Seismicity
16:40:22,89,High Seismicity
16:40:24,89,High Seismicity
16:40:26,89,High Seismicity
16:40:28,89,High Seismicity
16:40:30,89,High Seismicity
16:40:32,89,High Seismicity
16:40:34,89,High Seismicity
16:40:36,89.1,High Seismicity
16:40:38,89.1,High Seismicity
16:40:40,89.1,High Seismicity
16:40:42,89.1,High Seismicity
16:40:44,89.1,High Seismicity
16:40:46,89.1,High Seismicity
16:40:48,89.1,High Seismicity
16:40:50,89.1,High Seismicity
16:40:52,89.1,High Seismicity
16:40:54,89.1,High Seismicity
16:40:56,89.2,High Seismicity
16:40:58,89.2,High Seismicity
16:41:00,89.2,High Seismicity
16:41:02,89.2,High Seismicity
16:41:04,89.2,High Seismicity
16:41:06,89.2,High Seismicity
16:41:08,89.2,High Seismicity
16:41:10,89.2,High Seismicity
16:41:12,89.2,High Seismicity
16:41:14,89.2,High Seismicity
16:41:16,89.2,High Seismicity
16:41:18,89.3,High Seismicity
16:41:20,89.3,High Seismicity
16:41:22,89.3,High Seismicity
16:41:24,89.3,High Seismicity
16:41:26,89.3,High Seismicity
16:41:28,89.3,High Seismicity
16:41:30,89.3,High Seismicity
16:41:32,89.3,High Seismicity
16:41:34,89.4,High Seismicity
16:41:36,89.3,High Seismicity
16:41:38,89.3,High Seismicity
16:41:40,89.4,High Seismicity
16:41:42,89.3,High Seismicity
16:41:44,89.3,High Seismicity
16:41:46,89.4,High Seismicity
16:41:48,89.4,High Seismicity
16:41:50,89.4,High Seismicity
16:41:52,89.4,High Seismicity
16:41:54,89.4,High Seismicity
16:41:56,89.4,High Seismicity
16:41:58,89.4,High Seismicity
16:42:00,89.4,High Seismicity
16:42:02,89.5,High Seismicity
16:42:04,89.5,High Seismicity
16:42:06,89.4,High Seismicity
16:42:08,89.5,High Seismicity
16:42:10,89.5,High Seismicity
16:42:12,89.5,High Seismicity
16:42:14,89.5,High Seismicity
16:42:16,89.5,High Seismicity
16:42:18,89.5,High Seismicity
16:42:20,89.5,High Seismicity
16:42:22,89.5,High Seismicity
16:42:24,89.5,High Seismicity
16:42:26,89.5,High Seismicity
16:42:28,89.5,High Seismicity
16:42:30,89.6,High Seismicity
16:42:32,89.6,High Seismicity
16:42:34,89.5,High Seismicity
16:42:36,89.6,High Seismicity
16:42:38,89.6,High Seismicity
16:42:40,89.6,High Seismicity
16:42:42,89.6,High Seismicity
16:42:44,89.6,High Seismicity
16:42:46,89.6,High Seismicity
16:42:48,89.6,High Seismicity
16:42:50,89.6,High Seismicity
16:42:52,89.6,High Seismicity
16:42:54,89.7,High Seismicity
16:42:56,89.7,High Seismicity
16:42:58,89.6,High Seismicity
16:43:00,89.7,High Seismicity
16:43:02,89.7,High Seismicity
16:43:04,89.7,High Seismicity
16:43:06,89.7,High Seismicity
16:43:08,89.7,High Seismicity
16:43:10,89.7,High Seismicity
16:43:12,89.7,High Seismicity
16:43:14,89.7,High Seismicity
16:43:16,89.7,High Seismicity
16:43:18,89.7,High Seismicity
16:43:20,89.7,High Seismicity
16:43:22,89.7,High Seismicity
16:43:24,89.8,High Seismicity
16:43:26,89.8,High Seismicity
16:43:28,89.8,High Seismicity
16:43:30,89.8,High Seismicity
16:43:32,89.8,High Seismicity
16:43:34,89.8,High Seismicity
16:43:36,89.8,High Seismicity
16:43:38,89.8,High Seismicity
16:43:40,89.8,High Seismicity
16:43:42,89.8,High Seismicity
16:43:44,89.8,High Seismicity
16:43:46,89.8,High Seismicity
16:43:48,89.8,High Seismicity
16:43:50,89.8,High Seismicity
16:43:52,89.8,High Seismicity
16:43:54,89.9,High Seismicity
16:43:56,89.8,High Seismicity
16:43:58,89.9,High Seismicity
16:44:00,89.9,High Seismicity
16:44:02,89.9,High Seismicity
16:44:04,89.9,High Seismicity
16:44:06,89.9,High Seismicity
16:44:08,89.9,High Seismicity
16:44:10,89.9,High Seismicity
16:44:12,89.9,High Seismicity
16:44:14,90,High Seismicity
16:44:16,90,High Seismicity
16:44:18,90,High Seismicity
16:44:20,89.9,High Seismicity
16:44:22,90,High Seismicity
16:44:24,90,High Seismicity
16:44:26,90,High Seismicity
16:44:28,90,High Seismicity
16:44:30,90,High Seismicity
16:44:32,90,High Seismicity
16:44:34,90,High Seismicity
16:44:36,90,High Seismicity
16:44:38,90,High Seismicity
16:44:40,90.1,High Seismicity
16:44:42,90.1,High Seismicity
16:44:44,90.1,High Seismicity
16:44:46,90.1,High Seismicity
16:44:48,90.1,High Seismicity
16:44:50,90.1,High Seismicity
16:44:52,90.1,High Seismicity
16:44:54,90.1,High Seismicity
16:44:56,90.1,High Seismicity
16:44:58,90.1,High Seismicity
16:45:00,90.1,High Seismicity
16:45:02,90.1,High Seismicity
16:45:04,90.2,High Seismicity
16:45:06,90.2,High Seismicity
16:45:08,90.2,High Seismicity
16:45:10,90.2,High Seismicity
16:45:12,90.2,High Seismicity
16:45:14,90.2,High Seismicity
16:45:16,90.2,High Seismicity
16:45:18,90.2,High Seismicity
16:45:20,90.2,High Seismicity
16:45:22,90.2,High Seismicity
16:45:24,90.2,High Seismicity
16:45:26,90.2,High Seismicity
16:45:28,90.2,High Seismicity
16:45:30,90.2,High Seismicity
16:45:32,90.3,High Seismicity
16:45:34,90.2,High Seismicity
16:45:36,90.2,High Seismicity
16:45:38,90.3,High Seismicity
16:45:40,90.3,High Seismicity
16:45:42,90.3,High Seismicity
16:45:44,90.3,High Seismicity
16:45:46,90.3,High Seismicity
16:45:48,90.3,High Seismicity
16:45:50,90.3,High Seismicity
16:45:52,90.3,High Seismicity
16:45:54,90.3,High Seismicity
16:45:56,90.3,High Seismicity
16:45:58,90.4,High Seismicity
16:46:00,90.4,High Seismicity
16:46:02,90.4,High Seismicity
16:46:04,90.4,High Seismicity
16:46:06,90.4,High Seismicity
16:46:08,90.4,High Seismicity
16:46:10,90.4,High Seismicity
16:46:12,90.4,High Seismicity
16:46:14,90.4,High Seismicity
16:46:16,90.4,High Seismicity
16:46:18,90.4,High Seismicity
16:46:20,90.4,High Seismicity
16:46:22,90.5,High Seismicity
16:46:24,90.5,High Seismicity
16:46:26,90.5,High Seismicity
16:46:28,90.5,High Seismicity
16:46:30,90.5,High Seismicity
16:46:32,90.5,High Seismicity
16:46:34,90.5,High Seismicity
16:46:36,90.5,High Seismicity
16:46:38,90.5,High Seismicity
16:46:40,90.5,High Seismicity
16:46:42,90.6,High Seismicity
16:46:44,90.6,High Seismicity
16:46:46,90.6,High Seismicity
16:46:48,90.6,High Seismicity
16:46:50,90.6,High Seismicity
16:46:52,90.6,High Seismicity
16:46:54,90.6,High Seismicity
16:46:56,90.6,High Seismicity
16:46:58,90.6,High Seismicity
16:47:00,90.6,High Seismicity
16:47:02,90.6,High Seismicity
16:47:04,90.6,High Seismicity
16:47:06,90.6,High Seismicity
16:47:08,90.6,High Seismicity
16:47:10,90.6,High Seismicity
16:47:12,90.7,High Seismicity
16:47:14,90.7,High Seismicity
16:47:16,90.7,High Seismicity
16:47:18,90.7,High Seismicity
16:47:20,90.7,High Seismicity
16:47:22,90.7,High Seismicity
16:47:24,90.7,High Seismicity
16:47:26,90.7,High Seismicity
16:47:28,90.7,High Seismicity
16:47:30,90.7,High Seismicity
16:47:32,90.8,High Seismicity
16:47:34,90.8,High Seismicity
16:47:36,90.8,High Seismicity
16:47:38,90.8,High Seismicity
16:47:40,90.8,High Seismicity
16:47:42,90.8,High Seismicity
16:47:44,90.8,High Seismicity
16:47:46,90.8,High Seismicity
16:47:48,90.8,High Seismicity
16:47:50,90.8,High Seismicity
16:47:52,90.9,High Seismicity
16:47:54,90.9,High Seismicity
16:47:56,90.9,High Seismicity
16:47:58,90.9,High Seismicity
16:48:00,90.9,High Seismicity
16:48:02,90.9,High Seismicity
16:48:04,90.9,High Seismicity
16:48:06,90.9,High Seismicity
16:48:08,90.9,High Seismicity
16:48:10,90.9,High Seismicity
16:48:12,90.9,High Seismicity
16:48:14,91,High Seismicity
16:48:16,91,High Seismicity
16:48:18,91,High Seismicity
16:48:20,91,High Seismicity
16:48:22,91,High Seismicity
16:48:24,91,High Seismicity
16:48:26,91,High Seismicity
16:48:28,91,High Seismicity
16:48:30,91.1,High Seismicity
16:48:32,91.1,High Seismicity
16:48:34,91.1,High Seismicity
16:48:36,91.1,High Seismicity
16:48:38,91.1,High Seismicity
16:48:40,91.1,High Seismicity
16:48:42,91.1,High Seismicity
16:48:44,91.1,High Seismicity
16:48:46,91.1,High Seismicity
16:48:48,91.1,High Seismicity
16:48:50,91.1,High Seismicity
16:48:52,91.2,High Seismicity
16:48:54,91.2,High Seismicity
16:48:56,91.2,High Seismicity
16:48:58,91.2,High Seismicity
16:49:00,91.2,High Seismicity
16:49:02,91.2,High Seismicity
16:49:04,91.2,High Seismicity
16:49:06,91.2,High Seismicity
16:49:08,91.2,High Seismicity
16:49:10,91.2,High Seismicity
16:49:12,91.3,High Seismicity
16:49:14,91.3,High Seismicity
16:49:16,91.3,High Seismicity
16:49:18,91.3,High Seismicity
16:49:20,91.3,High Seismicity
16:49:22,91.3,High Seismicity
16:49:24,91.3,High Seismicity
16:49:26,91.3,High Seismicity
16:49:28,91.3,High Seismicity
16:49:30,91.4,High Seismicity
16:49:32,91.4,High Seismicity
16:49:34,91.4,High Seismicity
16:49:36,91.4,High Seismicity
16:49:38,91.4,High Seismicity
16:49:40,91.4,High Seismicity
16:49:42,91.4,High Seismicity
16:49:44,91.4,High Seismicity
16:49:46,91.4,High Seismicity
16:49:48,91.4,High Seismicity
16:49:50,91.4,High Seismicity
16:49:52,91.4,High Seismicity
16:49:54,91.4,High Seismicity
16:49:56,91.4,High Seismicity
16:49:58,91.5,High Seismicity
16:50:00,91.5,High Seismicity
16:50:02,91.5,High Seismicity
16:50:04,91.5,High Seismicity
16:50:06,91.5,High Seismicity
16:50:08,91.5,High Seismicity
16:50:10,91.5,High Seismicity
16:50:12,91.5,High Seismicity
16:50:14,91.5,High Seismicity
16:50:16,91.5,High Seismicity
16:50:18,91.5,High Seismicity
16:50:20,91.5,High Seismicity
16:50:22,91.5,High Seismicity
16:50:24,91.5,High Seismicity
16:50:26,91.6,High Seismicity
16:50:28,91.6,High Seismicity
16:50:30,91.6,High Seismicity
16:50:32,91.6,High Seismicity
16:50:34,91.6,High Seismicity
16:50:36,91.6,High Seismicity
16:50:38,91.6,High Seismicity
16:50:40,91.6,High Seismicity
16:50:42,91.6,High Seismicity
16:50:44,91.6,High Seismicity
16:50:46,91.6,High Seismicity
16:50:48,91.7,High Seismicity
16:50:50,91.7,High Seismicity
16:50:52,91.7,High Seismicity
16:50:54,91.7,High Seismicity
16:50:56,91.7,High Seismicity
16:50:58,91.7,High Seismicity
16:51:00,91.7,High Seismicity
16:51:02,91.7,High Seismicity
16:51:04,91.7,High Seismicity
16:51:06,91.7,High Seismicity
16:51:08,91.7,High Seismicity
16:51:10,91.7,High Seismicity
16:51:12,91.7,High Seismicity
16:51:14,91.7,High Seismicity
16:51:16,91.7,High Seismicity
16:51:18,91.7,High Seismicity
16:51:20,91.7,High Seismicity
16:51:22,91.7,High Seismicity
16:51:24,91.8,High Seismicity
16:51:26,91.8,High Seismicity
16:51:28,91.8,High Seismicity
16:51:30,91.8,High Seismicity
16:51:32,91.8,High Seismicity
16:51:34,91.8,High Seismicity
16:51:36,91.8,High Seismicity
16:51:38,91.8,High Seismicity
16:51:40,91.8,High Seismicity
16:51:42,91.8,High Seismicity
16:51:44,91.8,High Seismicity
16:51:46,91.8,High Seismicity
16:51:48,91.8,High Seismicity
16:51:50,91.8,High Seismicity
16:51:52,91.8,High Seismicity
16:51:54,91.8,High Seismicity
16:51:56,91.8,High Seismicity
16:51:58,91.8,High Seismicity
16:52:00,91.9,High Seismicity
16:52:02,91.9,High Seismicity
16:52:04,91.9,High Seismicity
16:52:06,91.9,High Seismicity
16:52:08,91.9,High Seismicity
16:52:10,91.9,High Seismicity
16:52:12,92,High Seismicity
16:52:14,92,High Seismicity
16:52:16,92,High Seismicity
16:52:18,92,High Seismicity
16:52:20,92,High Seismicity
16:52:22,92,High Seismicity
16:52:24,92,High Seismicity
16:52:26,92.1,High Seismicity
16:52:28,92,High Seismicity
16:52:30,92.1,High Seismicity
16:52:32,92.1,High Seismicity
16:52:34,92.1,High Seismicity
16:52:36,92.1,High Seismicity
16:52:38,92.1,High Seismicity
16:52:40,92.1,High Seismicity
16:52:42,92.1,High Seismicity
16:52:44,92.1,High Seismicity
16:52:46,92.2,High Seismicity
16:52:48,92.1,High Seismicity
16:52:50,92.2,High Seismicity
16:52:52,92.2,High Seismicity
16:52:54,92.2,High Seismicity
16:52:56,92.2,High Seismicity
16:52:58,92.2,High Seismicity
16:53:00,92.2,High Seismicity
16:53:02,92.2,High Seismicity
16:53:04,92.2,High Seismicity
16:53:06,92.2,High Seismicity
16:53:08,92.3,High Seismicity
16:53:10,92.3,High Seismicity
16:53:12,92.3,High Seismicity
16:53:14,92.3,High Seismicity
16:53:16,92.3,High Seismicity
16:53:18,92.3,High Seismicity
16:53:20,92.3,High Seismicity
16:53:22,92.3,High Seismicity
16:53:24,92.3,High Seismicity
16:53:26,92.3,High Seismicity
16:53:28,92.3,High Seismicity
16:53:30,92.3,High Seismicity
16:53:32,92.3,High Seismicity
16:53:34,92.3,High Seismicity
16:53:36,92.3,High Seismicity
16:53:38,92.4,High Seismicity
16:53:40,92.4,High Seismicity
16:53:42,92.3,High Seismicity
16:53:44,92.4,High Seismicity
16:53:46,92.4,High Seismicity
16:53:48,92.4,High Seismicity
16:53:50,92.4,High Seismicity
16:53:52,92.4,High Seismicity
16:53:54,92.4,High Seismicity
16:53:56,92.4,High Seismicity
16:53:58,92.4,High Seismicity
16:54:00,92.4,High Seismicity
16:54:02,92.4,High Seismicity
16:54:04,92.4,High Seismicity
16:54:06,92.4,High Seismicity
16:54:08,92.4,High Seismicity
16:54:10,92.4,High Seismicity
16:54:12,92.4,High Seismicity
16:54:14,92.5,High Seismicity
16:54:16,92.5,High Seismicity
16:54:18,92.4,High Seismicity
16:54:20,92.5,High Seismicity
16:54:22,92.5,High Seismicity
16:54:24,92.5,High Seismicity
16:54:26,92.5,High Seismicity
16:54:28,92.5,High Seismicity
16:54:30,92.5,High Seismicity
16:54:32,92.5,High Seismicity
16:54:34,92.5,High Seismicity
16:54:36,92.5,High Seismicity
