Time,EC,Experiment
13:16:46,82.7,Low Seismicity
13:16:48,82.7,Low Seismicity
13:16:50,82.6,Low Seismicity
13:16:52,82.6,Low Seismicity
13:16:58,70.3,Low Seismicity
13:17:00,68.4,Low Seismicity
13:17:02,68.3,Low Seismicity
13:17:04,68.1,Low Seismicity
13:17:06,67.7,Low Seismicity
13:17:08,67.5,Low Seismicity
13:17:10,67.7,Low Seismicity
13:17:12,67.7,Low Seismicity
13:17:14,67.9,Low Seismicity
13:17:16,68,Low Seismicity
13:17:18,68.2,Low Seismicity
13:17:20,68.3,Low Seismicity
13:17:22,68.5,Low Seismicity
13:17:24,68.8,Low Seismicity
13:17:26,68.9,Low Seismicity
13:17:28,69,Low Seismicity
13:17:30,69.2,Low Seismicity
13:17:32,69.3,Low Seismicity
13:17:34,69.5,Low Seismicity
13:17:36,69.6,Low Seismicity
13:17:38,69.7,Low Seismicity
13:17:40,69.8,Low Seismicity
13:17:42,70,Low Seismicity
13:17:44,70.1,Low Seismicity
13:17:46,70.2,Low Seismicity
13:17:48,70.3,Low Seismicity
13:17:50,70.4,Low Seismicity
13:17:52,70.5,Low Seismicity
13:17:54,70.6,Low Seismicity
13:17:56,70.7,Low Seismicity
13:17:58,70.7,Low Seismicity
13:18:00,70.9,Low Seismicity
13:18:02,70.9,Low Seismicity
13:18:04,71,Low Seismicity
13:18:06,71.1,Low Seismicity
13:18:08,71.2,Low Seismicity
13:18:10,71.2,Low Seismicity
13:18:12,71.3,Low Seismicity
13:18:14,71.4,Low Seismicity
13:18:16,71.4,Low Seismicity
13:18:18,71.5,Low Seismicity
13:18:20,71.5,Low Seismicity
13:18:22,71.6,Low Seismicity
13:18:24,71.6,Low Seismicity
13:18:26,71.7,Low Seismicity
13:18:28,71.8,Low Seismicity
13:18:30,71.8,Low Seismicity
13:18:32,71.9,Low Seismicity
13:18:34,71.9,Low Seismicity
13:18:36,72,Low Seismicity
13:18:38,72,Low Seismicity
13:18:40,72.1,Low Seismicity
13:18:42,72,Low Seismicity
13:18:44,72.1,Low Seismicity
13:18:46,72.2,Low Seismicity
13:18:48,72.2,Low Seismicity
13:18:50,72.3,Low Seismicity
13:18:52,72.3,Low Seismicity
13:18:54,72.4,Low Seismicity
13:18:56,72.4,Low Seismicity
13:18:58,72.4,Low Seismicity
13:19:00,72.4,Low Seismicity
13:19:02,72.4,Low Seismicity
13:19:04,72.5,Low Seismicity
13:19:06,72.5,Low Seismicity
13:19:08,72.6,Low Seismicity
13:19:10,72.6,Low Seismicity
13:19:12,72.6,Low Seismicity
13:19:14,72.7,Low Seismicity
13:19:16,72.7,Low Seismicity
13:19:18,72.7,Low Seismicity
13:19:20,72.7,Low Seismicity
13:19:22,72.7,Low Seismicity
13:19:24,72.8,Low Seismicity
13:19:26,72.8,Low Seismicity
13:19:28,72.9,Low Seismicity
13:19:30,72.8,Low Seismicity
13:19:32,72.9,Low Seismicity
13:19:34,72.9,Low Seismicity
13:19:36,72.9,Low Seismicity
13:19:38,72.9,Low Seismicity
13:19:40,72.9,Low Seismicity
13:19:42,73,Low Seismicity
13:19:44,73,Low Seismicity
13:19:46,73,Low Seismicity
13:19:48,73,Low Seismicity
13:19:50,73,Low Seismicity
13:19:52,73,Low Seismicity
13:19:54,73,Low Seismicity
13:19:56,73.1,Low Seismicity
13:19:58,73.2,Low Seismicity
13:20:00,73.1,Low Seismicity
13:20:02,73.1,Low Seismicity
13:20:04,73.1,Low Seismicity
13:20:06,73.1,Low Seismicity
13:20:08,73.1,Low Seismicity
13:20:10,73.1,Low Seismicity
13:20:12,73.1,Low Seismicity
13:20:14,73.1,Low Seismicity
13:20:16,73.1,Low Seismicity
13:20:18,73.2,Low Seismicity
13:20:20,73.1,Low Seismicity
13:20:22,73.1,Low Seismicity
13:20:24,73.2,Low Seismicity
13:20:26,73.1,Low Seismicity
13:20:28,73.2,Low Seismicity
13:20:30,73.2,Low Seismicity
13:20:32,73.2,Low Seismicity
13:20:34,73.2,Low Seismicity
13:20:36,73.2,Low Seismicity
13:20:38,73.2,Low Seismicity
13:20:40,73.2,Low Seismicity
13:20:42,62,Low Seismicity
13:20:50,73.1,Low Seismicity
13:20:52,73.1,Low Seismicity
13:20:54,73.1,Low Seismicity
13:20:56,73,Low Seismicity
13:20:58,73.1,Low Seismicity
13:21:00,73.1,Low Seismicity
13:21:02,73.1,Low Seismicity
13:21:04,73.1,Low Seismicity
13:21:06,73.1,Low Seismicity
13:21:08,73.1,Low Seismicity
13:21:10,62.6,Low Seismicity
13:21:12,62.9,Low Seismicity
13:21:14,62.8,Low Seismicity
13:21:16,64.1,Low Seismicity
13:21:18,71.2,Low Seismicity
13:21:30,65,Low Seismicity
13:21:32,64.3,Low Seismicity
13:21:34,64.4,Low Seismicity
13:21:36,64.2,Low Seismicity
13:21:38,64.2,Low Seismicity
13:21:40,64.1,Low Seismicity
13:21:42,63.5,Low Seismicity
13:21:44,64,Low Seismicity
13:21:46,64,Low Seismicity
13:21:48,63.9,Low Seismicity
13:21:50,63.7,Low Seismicity
13:21:52,64,Low Seismicity
13:21:54,64,Low Seismicity
13:21:56,64,Low Seismicity
13:21:58,64,Low Seismicity
13:22:00,64,Low Seismicity
13:22:02,64,Low Seismicity
13:22:04,64,Low Seismicity
13:22:06,64,Low Seismicity
13:22:08,64,Low Seismicity
13:22:10,64,Low Seismicity
13:22:12,64,Low Seismicity
13:22:14,64,Low Seismicity
13:22:16,64,Low Seismicity
13:22:18,64,Low Seismicity
13:22:20,64,Low Seismicity
13:22:22,64,Low Seismicity
13:22:24,64,Low Seismicity
13:22:26,64,Low Seismicity
13:22:28,64,Low Seismicity
13:22:30,64,Low Seismicity
13:22:32,64,Low Seismicity
13:22:34,64,Low Seismicity
13:22:36,64,Low Seismicity
13:22:38,64.1,Low Seismicity
13:22:40,64.1,Low Seismicity
13:22:42,64.1,Low Seismicity
13:22:44,64.1,Low Seismicity
13:22:46,64.1,Low Seismicity
13:22:48,64.1,Low Seismicity
13:22:50,64.1,Low Seismicity
13:22:52,64,Low Seismicity
13:22:54,64.1,Low Seismicity
13:22:56,64.1,Low Seismicity
13:22:58,64.1,Low Seismicity
13:23:00,64.1,Low Seismicity
13:23:02,64.1,Low Seismicity
13:23:04,64.1,Low Seismicity
13:23:06,64.1,Low Seismicity
13:23:08,64.1,Low Seismicity
13:23:10,64.1,Low Seismicity
13:23:12,64.1,Low Seismicity
13:23:14,64,Low Seismicity
13:23:16,64,Low Seismicity
13:23:18,64,Low Seismicity
13:23:20,64.1,Low Seismicity
13:23:22,64.1,Low Seismicity
13:23:24,64.1,Low Seismicity
13:23:26,64.1,Low Seismicity
13:23:28,64.1,Low Seismicity
13:23:30,64.1,Low Seismicity
13:23:32,64,Low Seismicity
13:23:34,64,Low Seismicity
13:23:36,64.1,Low Seismicity
13:23:38,64.1,Low Seismicity
13:23:40,64.1,Low Seismicity
13:23:42,64.1,Low Seismicity
13:23:44,64.1,Low Seismicity
13:23:46,64.1,Low Seismicity
13:23:48,64.1,Low Seismicity
13:23:50,64.1,Low Seismicity
13:23:52,64.1,Low Seismicity
13:23:54,64.1,Low Seismicity
13:23:56,64.1,Low Seismicity
13:23:58,64.1,Low Seismicity
13:24:00,64,Low Seismicity
13:24:02,64.1,Low Seismicity
13:24:04,64.1,Low Seismicity
13:24:06,64.1,Low Seismicity
13:24:08,64.1,Low Seismicity
13:24:10,64.1,Low Seismicity
13:24:12,64,Low Seismicity
13:24:14,64,Low Seismicity
13:24:16,64,Low Seismicity
13:24:18,64.1,Low Seismicity
13:24:20,64,Low Seismicity
13:24:22,64,Low Seismicity
13:24:24,64,Low Seismicity
13:24:26,64,Low Seismicity
13:24:28,64.1,Low Seismicity
13:24:30,64.1,Low Seismicity
13:24:32,64,Low Seismicity
13:24:34,64,Low Seismicity
13:24:36,64,Low Seismicity
13:24:38,64,Low Seismicity
13:24:40,64,Low Seismicity
13:24:42,64,Low Seismicity
13:24:44,64.1,Low Seismicity
13:24:46,64,Low Seismicity
13:24:48,64,Low Seismicity
13:24:50,64,Low Seismicity
13:24:52,64,Low Seismicity
13:24:54,64,Low Seismicity
13:24:56,64,Low Seismicity
13:24:58,64,Low Seismicity
13:25:00,64,Low Seismicity
13:25:02,64,Low Seismicity
13:25:04,64,Low Seismicity
13:25:06,64,Low Seismicity
13:25:08,64,Low Seismicity
13:25:10,64,Low Seismicity
13:25:12,64,Low Seismicity
13:25:14,64,Low Seismicity
13:25:16,64,Low Seismicity
13:25:18,64,Low Seismicity
13:25:20,63.9,Low Seismicity
13:25:22,63.9,Low Seismicity
13:25:24,63.9,Low Seismicity
13:25:26,64,Low Seismicity
13:25:28,64,Low Seismicity
13:25:30,64,Low Seismicity
13:25:32,64,Low Seismicity
13:25:34,64,Low Seismicity
13:25:36,64,Low Seismicity
13:25:38,64,Low Seismicity
13:25:40,64,Low Seismicity
13:25:42,64,Low Seismicity
13:25:44,64,Low Seismicity
13:25:46,64,Low Seismicity
13:25:48,64,Low Seismicity
13:25:50,63.9,Low Seismicity
13:25:52,64,Low Seismicity
13:25:54,63.8,Low Seismicity
13:25:56,63.6,Low Seismicity
13:25:58,63.7,Low Seismicity
13:26:00,64.2,Low Seismicity
13:26:02,63.5,Low Seismicity
13:26:04,72.2,Low Seismicity
13:26:16,64.4,Low Seismicity
13:26:18,64,Low Seismicity
13:26:20,63.9,Low Seismicity
13:26:22,63.9,Low Seismicity
13:26:24,63.9,Low Seismicity
13:26:26,63.8,Low Seismicity
13:26:28,63.7,Low Seismicity
13:26:30,72.3,Low Seismicity
13:26:32,72.3,Low Seismicity
13:26:34,72.3,Low Seismicity
13:26:36,72.3,Low Seismicity
13:26:38,72.3,Low Seismicity
13:26:40,72.3,Low Seismicity
13:26:42,72.3,Low Seismicity
13:26:44,72.4,Low Seismicity
13:26:46,63.7,Low Seismicity
13:26:48,63.8,Low Seismicity
13:26:50,63.8,Low Seismicity
13:26:52,67.2,Low Seismicity
13:26:54,72.3,Low Seismicity
13:26:56,72.4,Low Seismicity
13:26:58,65.7,Low Seismicity
13:27:00,63.9,Low Seismicity
13:27:02,63.8,Low Seismicity
13:27:04,63.8,Low Seismicity
13:27:06,63.7,Low Seismicity
13:27:08,63.7,Low Seismicity
13:27:10,63.7,Low Seismicity
13:27:12,63.8,Low Seismicity
13:27:14,63.9,Low Seismicity
13:27:16,64.3,Low Seismicity
13:27:18,64.1,Low Seismicity
13:27:20,64,Low Seismicity
13:27:22,63.2,Low Seismicity
13:27:24,63.3,Low Seismicity
13:27:26,63.2,Low Seismicity
13:27:28,63.2,Low Seismicity
13:27:30,63.3,Low Seismicity
13:27:32,63.3,Low Seismicity
13:27:34,63.2,Low Seismicity
13:27:36,63.2,Low Seismicity
13:27:38,63.2,Low Seismicity
13:27:40,63.2,Low Seismicity
13:27:42,63.2,Low Seismicity
13:27:44,63.2,Low Seismicity
13:27:46,63.2,Low Seismicity
13:27:48,63.1,Low Seismicity
13:27:50,63.1,Low Seismicity
13:27:52,63.1,Low Seismicity
13:27:54,63.1,Low Seismicity
13:27:56,63.1,Low Seismicity
13:27:58,63.1,Low Seismicity
13:28:00,63.1,Low Seismicity
13:28:02,63.1,Low Seismicity
13:28:04,63.1,Low Seismicity
13:28:06,63.1,Low Seismicity
13:28:08,63.1,Low Seismicity
13:28:10,63.1,Low Seismicity
13:28:12,63.1,Low Seismicity
13:28:14,63.1,Low Seismicity
13:28:16,63.1,Low Seismicity
13:28:18,63.1,Low Seismicity
13:28:20,63.1,Low Seismicity
13:28:22,63,Low Seismicity
13:28:24,63.1,Low Seismicity
13:28:26,63.1,Low Seismicity
13:28:28,63,Low Seismicity
13:28:30,63,Low Seismicity
13:28:32,63,Low Seismicity
13:28:34,63,Low Seismicity
13:28:36,63,Low Seismicity
13:28:38,63,Low Seismicity
13:28:40,63,Low Seismicity
13:28:42,63.2,Low Seismicity
13:28:44,63.2,Low Seismicity
13:28:46,63.1,Low Seismicity
13:28:48,63.1,Low Seismicity
13:28:50,63.1,Low Seismicity
13:28:52,63.1,Low Seismicity
13:28:54,72.5,Low Seismicity
13:28:56,72.5,Low Seismicity
13:28:58,72.5,Low Seismicity
13:29:00,72.5,Low Seismicity
13:29:02,63.6,Low Seismicity
13:29:04,63.6,Low Seismicity
13:29:06,63.6,Low Seismicity
13:29:08,63.6,Low Seismicity
13:29:10,63.6,Low Seismicity
13:29:12,63.6,Low Seismicity
13:29:14,63.5,Low Seismicity
13:29:16,63.5,Low Seismicity
13:29:18,63.5,Low Seismicity
13:29:20,63.5,Low Seismicity
13:29:22,63.5,Low Seismicity
13:29:24,63.5,Low Seismicity
13:29:26,63.5,Low Seismicity
13:29:28,63.5,Low Seismicity
13:29:30,63.5,Low Seismicity
13:29:32,63.5,Low Seismicity
13:29:34,72.4,Low Seismicity
13:29:36,72.4,Low Seismicity
13:29:38,63.9,Low Seismicity
13:29:40,64.8,Low Seismicity
13:29:42,65.1,Low Seismicity
13:29:44,64.6,Low Seismicity
13:29:46,72.4,Low Seismicity
13:29:48,72.4,Low Seismicity
13:29:50,72.4,Low Seismicity
13:29:52,63.7,Low Seismicity
13:29:54,63.5,Low Seismicity
13:29:56,72.4,Low Seismicity
13:29:58,72.4,Low Seismicity
13:30:00,72.4,Low Seismicity
13:30:02,72.4,Low Seismicity
13:30:04,72.4,Low Seismicity
13:30:06,72.4,Low Seismicity
13:30:08,63.5,Low Seismicity
13:30:10,63.5,Low Seismicity
13:30:12,63.4,Low Seismicity
13:30:14,63.4,Low Seismicity
13:30:16,63.5,Low Seismicity
13:30:18,63.4,Low Seismicity
13:30:20,63.4,Low Seismicity
13:30:22,63.4,Low Seismicity
13:30:24,63.4,Low Seismicity
13:30:26,63.4,Low Seismicity
13:30:28,63.4,Low Seismicity
13:30:30,63.4,Low Seismicity
13:30:32,63.4,Low Seismicity
13:30:34,63.4,Low Seismicity
13:30:36,63.4,Low Seismicity
13:30:38,63.4,Low Seismicity
13:30:40,63.4,Low Seismicity
13:30:42,63.4,Low Seismicity
13:30:44,63.4,Low Seismicity
13:30:46,63.3,Low Seismicity
13:30:48,63.4,Low Seismicity
13:30:50,63.4,Low Seismicity
13:30:52,63.4,Low Seismicity
13:30:54,63.4,Low Seismicity
13:30:56,63.4,Low Seismicity
13:30:58,63.5,Low Seismicity
13:31:00,63.9,Low Seismicity
13:31:02,63.8,Low Seismicity
13:31:04,63.5,Low Seismicity
13:31:06,63.6,Low Seismicity
13:31:08,63.4,Low Seismicity
13:31:10,63.3,Low Seismicity
13:31:12,63.4,Low Seismicity
13:31:14,72.3,Low Seismicity
13:31:16,72.3,Low Seismicity
13:31:18,63.6,Low Seismicity
13:31:20,63.4,Low Seismicity
13:31:22,63.4,Low Seismicity
13:31:24,63.6,Low Seismicity
13:31:26,63.2,Low Seismicity
13:31:28,63.1,Low Seismicity
13:31:30,63,Low Seismicity
13:31:32,63,Low Seismicity
13:31:34,63,Low Seismicity
13:31:36,63,Low Seismicity
13:31:38,63,Low Seismicity
13:31:40,63,Low Seismicity
13:31:42,63,Low Seismicity
13:31:44,63,Low Seismicity
13:31:46,62.9,Low Seismicity
13:31:48,62.9,Low Seismicity
13:31:50,62.9,Low Seismicity
13:31:52,62.9,Low Seismicity
13:31:54,62.9,Low Seismicity
13:31:56,62.9,Low Seismicity
13:31:58,62.9,Low Seismicity
13:32:00,62.9,Low Seismicity
13:32:02,62.9,Low Seismicity
13:32:04,62.9,Low Seismicity
13:32:06,62.9,Low Seismicity
13:32:08,62.9,Low Seismicity
13:32:10,62.9,Low Seismicity
13:32:12,62.8,Low Seismicity
13:32:14,62.8,Low Seismicity
13:32:16,62.8,Low Seismicity
13:32:18,62.8,Low Seismicity
13:32:20,62.8,Low Seismicity
13:32:22,62.8,Low Seismicity
13:32:24,62.8,Low Seismicity
13:32:26,62.8,Low Seismicity
13:32:28,62.8,Low Seismicity
13:32:30,62.8,Low Seismicity
13:32:32,62.8,Low Seismicity
13:32:34,62.8,Low Seismicity
13:32:36,62.8,Low Seismicity
13:32:38,62.8,Low Seismicity
13:32:40,62.8,Low Seismicity
13:32:42,62.8,Low Seismicity
13:32:44,62.8,Low Seismicity
13:32:46,62.8,Low Seismicity
13:32:48,62.8,Low Seismicity
13:32:50,62.8,Low Seismicity
13:32:52,62.8,Low Seismicity
13:32:54,62.8,Low Seismicity
13:32:56,62.8,Low Seismicity
13:32:58,62.8,Low Seismicity
13:33:00,62.8,Low Seismicity
13:33:02,62.8,Low Seismicity
13:33:04,62.8,Low Seismicity
13:33:06,62.8,Low Seismicity
13:33:08,62.8,Low Seismicity
13:33:10,62.8,Low Seismicity
13:33:12,62.8,Low Seismicity
13:33:14,62.8,Low Seismicity
13:33:16,62.8,Low Seismicity
13:33:18,62.8,Low Seismicity
13:33:20,62.8,Low Seismicity
13:33:22,62.8,Low Seismicity
13:33:24,62.8,Low Seismicity
13:33:26,62.8,Low Seismicity
13:33:28,62.8,Low Seismicity
13:33:30,62.8,Low Seismicity
13:33:32,62.8,Low Seismicity
13:33:34,62.8,Low Seismicity
13:33:36,62.8,Low Seismicity
13:33:38,62.8,Low Seismicity
13:33:40,62.8,Low Seismicity
13:33:42,62.8,Low Seismicity
13:33:44,62.8,Low Seismicity
13:33:46,72.1,Low Seismicity
13:33:48,72.1,Low Seismicity
13:33:50,72.1,Low Seismicity
13:33:52,72.1,Low Seismicity
13:33:54,72.1,Low Seismicity
13:33:56,72.2,Low Seismicity
13:33:58,72.1,Low Seismicity
13:34:00,72.1,Low Seismicity
13:34:02,72.1,Low Seismicity
13:34:04,72.2,Low Seismicity
13:34:06,72.2,Low Seismicity
13:34:08,72.2,Low Seismicity
13:34:10,72.2,Low Seismicity
13:34:12,72.2,Low Seismicity
13:34:14,62.9,Low Seismicity
13:34:16,62.9,Low Seismicity
13:34:18,62.9,Low Seismicity
13:34:20,62.9,Low Seismicity
13:34:22,62.9,Low Seismicity
13:34:24,62.9,Low Seismicity
13:34:26,62.9,Low Seismicity
13:34:28,62.9,Low Seismicity
13:34:30,62.9,Low Seismicity
13:34:32,62.9,Low Seismicity
13:34:34,62.9,Low Seismicity
13:34:36,62.9,Low Seismicity
13:34:38,62.9,Low Seismicity
13:34:40,62.9,Low Seismicity
13:34:42,62.9,Low Seismicity
13:34:44,62.9,Low Seismicity
13:34:46,62.9,Low Seismicity
13:34:48,62.9,Low Seismicity
13:34:50,62.9,Low Seismicity
13:34:52,62.9,Low Seismicity
13:34:54,62.9,Low Seismicity
13:34:56,62.9,Low Seismicity
13:34:58,62.9,Low Seismicity
13:35:00,62.9,Low Seismicity
13:35:02,62.9,Low Seismicity
13:35:04,62.9,Low Seismicity
13:35:06,62.9,Low Seismicity
13:35:08,62.9,Low Seismicity
13:35:10,62.9,Low Seismicity
13:35:12,62.9,Low Seismicity
13:35:14,62.9,Low Seismicity
13:35:16,62.8,Low Seismicity
13:35:18,62.8,Low Seismicity
13:35:20,62.9,Low Seismicity
13:35:22,62.9,Low Seismicity
13:35:24,62.9,Low Seismicity
13:35:26,62.8,Low Seismicity
13:35:28,62.9,Low Seismicity
13:35:30,62.9,Low Seismicity
13:35:32,62.8,Low Seismicity
13:35:34,62.9,Low Seismicity
13:35:36,62.9,Low Seismicity
13:35:38,62.9,Low Seismicity
13:35:40,62.9,Low Seismicity
13:35:42,62.9,Low Seismicity
13:35:44,62.8,Low Seismicity
13:35:46,62.9,Low Seismicity
13:35:48,62.9,Low Seismicity
13:35:50,62.9,Low Seismicity
13:35:52,62.9,Low Seismicity
13:35:54,72.1,Low Seismicity
13:35:56,72.1,Low Seismicity
13:35:58,72.1,Low Seismicity
13:36:00,72.2,Low Seismicity
13:36:02,72.1,Low Seismicity
13:36:04,72.2,Low Seismicity
13:36:06,72.1,Low Seismicity
13:36:08,72.2,Low Seismicity
13:36:10,72.1,Low Seismicity
13:36:12,72.2,Low Seismicity
13:36:14,72.1,Low Seismicity
13:36:16,63.8,Low Seismicity
13:36:18,63.7,Low Seismicity
13:36:20,63.8,Low Seismicity
13:36:22,63.3,Low Seismicity
13:36:24,63.1,Low Seismicity
13:36:26,61.4,Low Seismicity
13:36:28,61.2,Low Seismicity
13:36:30,62.9,Low Seismicity
13:36:32,62.7,Low Seismicity
13:36:34,62.6,Low Seismicity
13:36:36,62.6,Low Seismicity
13:36:38,62.6,Low Seismicity
13:36:40,62.6,Low Seismicity
13:36:42,62.5,Low Seismicity
13:36:44,62.5,Low Seismicity
13:36:46,62.5,Low Seismicity
13:36:48,62.6,Low Seismicity
13:36:50,62.5,Low Seismicity
13:36:52,62.5,Low Seismicity
13:36:54,62.5,Low Seismicity
13:36:56,62.5,Low Seismicity
13:36:58,62.4,Low Seismicity
13:37:00,62.4,Low Seismicity
13:37:02,62.4,Low Seismicity
13:37:04,62.4,Low Seismicity
13:37:06,62.4,Low Seismicity
13:37:08,62.3,Low Seismicity
13:37:10,62.3,Low Seismicity
13:37:12,62.3,Low Seismicity
13:37:14,62.3,Low Seismicity
13:37:16,62.2,Low Seismicity
13:37:18,62.2,Low Seismicity
13:37:20,62.2,Low Seismicity
13:37:22,62.2,Low Seismicity
13:37:24,62.2,Low Seismicity
13:37:26,62.2,Low Seismicity
13:37:28,62.1,Low Seismicity
13:37:30,62.1,Low Seismicity
13:37:32,62.1,Low Seismicity
13:37:34,62.1,Low Seismicity
13:37:36,62.2,Low Seismicity
13:37:38,62.1,Low Seismicity
13:37:40,62.1,Low Seismicity
13:37:42,62.1,Low Seismicity
13:37:44,62.1,Low Seismicity
13:37:46,62.1,Low Seismicity
13:37:48,62.1,Low Seismicity
13:37:50,62.1,Low Seismicity
13:37:52,62.1,Low Seismicity
13:37:54,62.1,Low Seismicity
13:37:56,62.1,Low Seismicity
